orbit: 3, acc: 0.9685741088180112, simple_acc: 0.6554622054100037
orbit: 5, acc: 0.9978813559322034, simple_acc: 0.9915966391563416
orbit: 8, acc: 0.9400123685837971, simple_acc: 0.970588207244873
orbit: 11, acc: 0.9454458062965633, simple_acc: 0.9201680421829224
orbit: 12, acc: 0.40141890777099487, simple_acc: 0.8781512379646301
orbit: 13, acc: 0.39143408811655256, simple_acc: 0.8865545988082886
orbit: 16, acc: 0.9964923469387755, simple_acc: 0.9411764740943909
orbit: 33, acc: 0.9559633027522936, simple_acc: 0.9159663915634155
orbit: 34, acc: 0.6753036437246964, simple_acc: 0.6008403301239014
orbit: 38, acc: 0.7727944034201322, simple_acc: 0.651260495185852
orbit: 39, acc: 0.841275659824047, simple_acc: 0.7394958138465881
orbit: 46, acc: 0.6749571183533448, simple_acc: 0.5546218752861023
orbit: 53, acc: 0.9741924601501223, simple_acc: 0.7016806602478027
orbit: 54, acc: 0.8948725728155339, simple_acc: 0.8655462265014648
orbit: 56, acc: 0.9494645247657296, simple_acc: 0.6974790096282959
orbit: 57, acc: 0.8348615916955018, simple_acc: 0.7142857313156128
orbit: 58, acc: 0.9995281906109932, simple_acc: 0.6596638560295105
orbit: 59, acc: 0.8368421052631579, simple_acc: 0.9579831957817078
orbit: 60, acc: 0.5255434782608696, simple_acc: 0.9663865566253662
orbit: 61, acc: 0.5879828326180258, simple_acc: 0.9789915680885315
orbit: 62, acc: 0.5151515151515151, simple_acc: 0.970588207244873
orbit: 63, acc: 0.28858695652173916, simple_acc: 0.9663865566253662
orbit: 64, acc: 0.5806968362034441, simple_acc: 0.9537814855575562
orbit: 68, acc: 0.7467948717948718, simple_acc: 0.9831932783126831
orbit: 69, acc: 0.9367088607594937, simple_acc: 0.9957982897758484
mean acc: 0.7693111962856964
