orbit: 3, acc: 0.9997699386503068, simple_acc: 0.6707819104194641
orbit: 5, acc: 1.0, simple_acc: 0.991769552230835
orbit: 8, acc: 0.8462469733656175, simple_acc: 0.9711934328079224
orbit: 11, acc: 0.950187969924812, simple_acc: 0.9218106865882874
orbit: 12, acc: 0.39631336405529954, simple_acc: 0.8930041193962097
orbit: 13, acc: 0.19614678899082572, simple_acc: 0.8971193432807922
orbit: 16, acc: 0.9937616968184653, simple_acc: 0.9423868060112
orbit: 33, acc: 0.9556053811659193, simple_acc: 0.9176954627037048
orbit: 34, acc: 0.6604308390022675, simple_acc: 0.604938268661499
orbit: 38, acc: 0.8147431124348474, simple_acc: 0.6502057909965515
orbit: 39, acc: 0.8351082402234636, simple_acc: 0.7366254925727844
orbit: 46, acc: 0.6775982472956319, simple_acc: 0.5514403581619263
orbit: 53, acc: 0.9832132328856862, simple_acc: 0.7078189253807068
orbit: 54, acc: 0.9327329017731495, simple_acc: 0.8600823283195496
orbit: 56, acc: 0.9739058629232039, simple_acc: 0.7119341492652893
orbit: 57, acc: 0.8305042016806723, simple_acc: 0.7201645970344543
orbit: 58, acc: 0.9991509725223835, simple_acc: 0.6748971343040466
orbit: 59, acc: 0.8319088319088319, simple_acc: 0.9629629850387573
orbit: 60, acc: 0.4467312348668281, simple_acc: 0.9711934328079224
orbit: 61, acc: 0.8242677824267783, simple_acc: 0.9835391044616699
orbit: 62, acc: 0.6361985472154963, simple_acc: 0.9711934328079224
orbit: 63, acc: 0.28297872340425534, simple_acc: 0.9670782089233398
orbit: 64, acc: 0.42006269592476486, simple_acc: 0.9547325372695923
orbit: 68, acc: 0.5767634854771784, simple_acc: 0.991769552230835
orbit: 69, acc: 0.9917355371900827, simple_acc: 0.9958847761154175
mean acc: 0.7622426624850709
