orbit: 2, acc: 0.98046875, simple_acc: 0.9464684128761292
orbit: 3, acc: 0.921875, simple_acc: 0.6892193555831909
orbit: 4, acc: 0.9798577427864075, simple_acc: 0.9739776849746704
orbit: 5, acc: 0.9192708134651184, simple_acc: 0.7063196897506714
orbit: 8, acc: 0.9322916865348816, simple_acc: 0.8483271598815918
orbit: 10, acc: 0.8900941014289856, simple_acc: 0.6356877088546753
orbit: 11, acc: 0.9973958134651184, simple_acc: 0.8966542482376099
orbit: 12, acc: 0.8978264927864075, simple_acc: 0.6788104176521301
orbit: 13, acc: 0.8536758422851562, simple_acc: 0.7605947852134705
orbit: 14, acc: 0.953125, simple_acc: 0.9256505370140076
orbit: 15, acc: 0.8549779057502747, simple_acc: 0.8260223269462585
orbit: 16, acc: 0.9427083134651184, simple_acc: 0.5226765871047974
orbit: 19, acc: 0.9186198115348816, simple_acc: 0.8802974224090576
orbit: 21, acc: 0.8900139927864075, simple_acc: 0.7858735918998718
orbit: 22, acc: 0.8516426086425781, simple_acc: 0.6208178400993347
orbit: 23, acc: 0.8802884221076965, simple_acc: 0.5234200954437256
orbit: 25, acc: 0.8913561701774597, simple_acc: 0.8527880907058716
orbit: 26, acc: 0.9654948115348816, simple_acc: 0.9293680191040039
orbit: 27, acc: 0.9075921177864075, simple_acc: 0.8185873627662659
orbit: 28, acc: 0.8347956538200378, simple_acc: 0.5747212171554565
orbit: 30, acc: 0.890625, simple_acc: 0.7479553818702698
orbit: 31, acc: 0.9141025543212891, simple_acc: 0.8141263723373413
orbit: 32, acc: 0.8452122807502747, simple_acc: 0.7100371718406677
orbit: 34, acc: 0.9375, simple_acc: 0.5724906921386719
orbit: 38, acc: 0.9733073115348816, simple_acc: 0.5814126133918762
orbit: 39, acc: 0.921875, simple_acc: 0.6460966467857361
orbit: 40, acc: 0.8796374201774597, simple_acc: 0.7189590930938721
orbit: 41, acc: 0.9283854365348816, simple_acc: 0.8810408711433411
orbit: 42, acc: 0.9557291865348816, simple_acc: 0.9479553699493408
orbit: 43, acc: 0.8958733677864075, simple_acc: 0.6631970405578613
orbit: 44, acc: 0.8530247807502747, simple_acc: 0.5955390334129333
orbit: 45, acc: 0.8991286158561707, simple_acc: 0.715985119342804
orbit: 46, acc: 0.94140625, simple_acc: 0.6007434725761414
orbit: 50, acc: 0.9440104365348816, simple_acc: 0.5211895704269409
orbit: 53, acc: 0.9264323115348816, simple_acc: 0.6364312171936035
orbit: 54, acc: 0.9199619293212891, simple_acc: 0.8513011336326599
orbit: 55, acc: 0.9615885615348816, simple_acc: 0.5018587112426758
orbit: 56, acc: 0.9127604365348816, simple_acc: 0.5330855250358582
orbit: 57, acc: 0.9889323115348816, simple_acc: 0.6788104176521301
orbit: 58, acc: 0.912109375, simple_acc: 0.5836431384086609
orbit: 61, acc: 0.9264323115348816, simple_acc: 0.8698884844779968
orbit: 62, acc: 0.927734375, simple_acc: 0.6356877088546753
orbit: 63, acc: 0.87890625, simple_acc: 0.8014869689941406
orbit: 64, acc: 0.8782952427864075, simple_acc: 0.732342004776001
orbit: 65, acc: 0.8523337244987488, simple_acc: 0.7791821360588074
orbit: 68, acc: 0.8939202427864075, simple_acc: 0.8394051790237427
orbit: 69, acc: 0.9830729365348816, simple_acc: 0.9635687470436096
orbit: 70, acc: 0.9622395634651184, simple_acc: 0.9382899403572083
orbit: 71, acc: 0.9778645634651184, simple_acc: 0.9628252983093262
orbit: 72, acc: 0.98828125, simple_acc: 0.9843866229057312
mean acc: 0.918681081533432
