orbit: 2, acc: 1.0, simple_acc: 0.867241382598877
orbit: 3, acc: 1.0, simple_acc: 0.7844827771186829
orbit: 4, acc: 1.0, simple_acc: 0.9948275685310364
orbit: 5, acc: 1.0, simple_acc: 0.7568965554237366
orbit: 8, acc: 1.0, simple_acc: 0.9810344576835632
orbit: 10, acc: 1.0, simple_acc: 0.7258620858192444
orbit: 11, acc: 1.0, simple_acc: 0.8224138021469116
orbit: 12, acc: 1.0, simple_acc: 0.7568965554237366
orbit: 13, acc: 1.0, simple_acc: 0.6103448271751404
orbit: 14, acc: 1.0, simple_acc: 0.5896551609039307
orbit: 15, acc: 1.0, simple_acc: 0.9810344576835632
orbit: 16, acc: 1.0, simple_acc: 0.6637930870056152
orbit: 18, acc: 1.0, simple_acc: 0.998275876045227
orbit: 19, acc: 1.0, simple_acc: 0.865517258644104
orbit: 21, acc: 1.0, simple_acc: 0.9793103337287903
orbit: 22, acc: 1.0, simple_acc: 0.7775862216949463
orbit: 23, acc: 1.0, simple_acc: 0.6620689630508423
orbit: 25, acc: 1.0, simple_acc: 0.8637930750846863
orbit: 28, acc: 0.999879681672081, simple_acc: 0.7775862216949463
orbit: 30, acc: 1.0, simple_acc: 0.9931034445762634
orbit: 33, acc: 1.0, simple_acc: 0.7465517520904541
orbit: 34, acc: 0.9997444416049067, simple_acc: 0.9637930989265442
orbit: 37, acc: 1.0, simple_acc: 0.5862069129943848
orbit: 38, acc: 1.0, simple_acc: 0.767241358757019
orbit: 39, acc: 1.0, simple_acc: 0.6258620619773865
orbit: 40, acc: 1.0, simple_acc: 0.7241379022598267
orbit: 41, acc: 1.0, simple_acc: 0.5344827771186829
orbit: 44, acc: 1.0, simple_acc: 0.7241379022598267
orbit: 45, acc: 1.0, simple_acc: 0.8637930750846863
orbit: 46, acc: 1.0, simple_acc: 0.9775862097740173
orbit: 49, acc: 1.0, simple_acc: 0.7034482955932617
orbit: 50, acc: 0.9997658262430724, simple_acc: 0.9603448510169983
orbit: 52, acc: 1.0, simple_acc: 0.5517241358757019
orbit: 53, acc: 1.0, simple_acc: 0.7655172348022461
orbit: 54, acc: 1.0, simple_acc: 0.5051724314689636
orbit: 55, acc: 1.0, simple_acc: 0.8568965792655945
orbit: 56, acc: 0.999867514573397, simple_acc: 0.7655172348022461
orbit: 57, acc: 1.0, simple_acc: 0.818965494632721
orbit: 58, acc: 1.0, simple_acc: 0.7120689749717712
orbit: 59, acc: 1.0, simple_acc: 0.7551724314689636
orbit: 60, acc: 1.0, simple_acc: 0.6051723957061768
orbit: 61, acc: 1.0, simple_acc: 0.517241358757019
orbit: 62, acc: 1.0, simple_acc: 0.7344827651977539
orbit: 63, acc: 1.0, simple_acc: 0.584482729434967
orbit: 64, acc: 1.0, simple_acc: 0.6465517282485962
orbit: 65, acc: 1.0, simple_acc: 0.7275862097740173
orbit: 66, acc: 1.0, simple_acc: 0.5724138021469116
orbit: 67, acc: 1.0, simple_acc: 0.501724123954773
orbit: 68, acc: 1.0, simple_acc: 0.5568965673446655
orbit: 69, acc: 1.0, simple_acc: 0.6258620619773865
orbit: 70, acc: 1.0, simple_acc: 0.5396551489830017
orbit: 71, acc: 1.0, simple_acc: 0.5551724433898926
orbit: 72, acc: 1.0, simple_acc: 0.6017241477966309
mean acc: 0.9999859898885559
