orbit: 2, acc: 0.9979636786768067, simple_acc: 0.8877697587013245
orbit: 3, acc: 0.906754170084769, simple_acc: 0.6949640512466431
orbit: 4, acc: 0.9481221016154513, simple_acc: 0.9107913374900818
orbit: 5, acc: 0.993170253410647, simple_acc: 0.5712230205535889
orbit: 8, acc: 0.9443157018471438, simple_acc: 0.7568345069885254
orbit: 10, acc: 0.9577352064708387, simple_acc: 0.5827338099479675
orbit: 11, acc: 0.993780487804878, simple_acc: 0.8848921060562134
orbit: 12, acc: 0.9439423474511195, simple_acc: 0.6992805600166321
orbit: 15, acc: 0.9869367088607595, simple_acc: 0.568345308303833
orbit: 16, acc: 0.9787094688850329, simple_acc: 0.5812949538230896
orbit: 23, acc: 0.937536369228723, simple_acc: 0.5309352278709412
orbit: 25, acc: 0.9766781411359725, simple_acc: 0.597122311592102
orbit: 26, acc: 0.9226618705035972, simple_acc: 0.800000011920929
orbit: 27, acc: 0.9169685379622308, simple_acc: 0.6575539708137512
orbit: 28, acc: 0.9513108925367183, simple_acc: 0.5280575752258301
orbit: 30, acc: 0.9851731216177244, simple_acc: 0.5769784450531006
orbit: 32, acc: 0.9316349128531095, simple_acc: 0.5712230205535889
orbit: 33, acc: 0.9919343941083072, simple_acc: 0.5697841644287109
orbit: 34, acc: 0.9916939945013085, simple_acc: 0.500719428062439
orbit: 38, acc: 0.9902837994230737, simple_acc: 0.6014388203620911
orbit: 39, acc: 0.9577150786308973, simple_acc: 0.6618704795837402
orbit: 40, acc: 0.9208351648351649, simple_acc: 0.7482014298439026
orbit: 44, acc: 0.9312705366922235, simple_acc: 0.5223021507263184
orbit: 45, acc: 0.9871209078128138, simple_acc: 0.5510791540145874
orbit: 46, acc: 0.9923424991298294, simple_acc: 0.5136690735816956
orbit: 50, acc: 0.9891308008351856, simple_acc: 0.564028799533844
orbit: 53, acc: 0.9686530612244898, simple_acc: 0.6474820375442505
orbit: 55, acc: 0.9996132828919714, simple_acc: 0.5611510872840881
orbit: 56, acc: 0.9598854822064649, simple_acc: 0.535251796245575
orbit: 57, acc: 0.9751117077027749, simple_acc: 0.6575539708137512
orbit: 58, acc: 0.9592226580408538, simple_acc: 0.5784172415733337
orbit: 62, acc: 0.9637469720325919, simple_acc: 0.6561151146888733
orbit: 64, acc: 0.9153162805231908, simple_acc: 0.7539568543434143
mean acc: 0.9626445633798987
