orbit: 2, acc: 0.9724907279014587, simple_acc: 0.9464684128761292
orbit: 3, acc: 0.9137546420097351, simple_acc: 0.6892193555831909
orbit: 5, acc: 0.9122676849365234, simple_acc: 0.7063196897506714
orbit: 8, acc: 0.9174721240997314, simple_acc: 0.8483271598815918
orbit: 10, acc: 0.8847583532333374, simple_acc: 0.6356877088546753
orbit: 11, acc: 0.9962825179100037, simple_acc: 0.8966542482376099
orbit: 12, acc: 0.8832713961601257, simple_acc: 0.6788104176521301
orbit: 13, acc: 0.8401486873626709, simple_acc: 0.7605947852134705
orbit: 14, acc: 0.9442379474639893, simple_acc: 0.9256505370140076
orbit: 15, acc: 0.8401486873626709, simple_acc: 0.8260223269462585
orbit: 16, acc: 0.9353159666061401, simple_acc: 0.5226765871047974
orbit: 19, acc: 0.9100371599197388, simple_acc: 0.8802974224090576
orbit: 21, acc: 0.8743494153022766, simple_acc: 0.7858735918998718
orbit: 22, acc: 0.8468401432037354, simple_acc: 0.6208178400993347
orbit: 23, acc: 0.8631970286369324, simple_acc: 0.5234200954437256
orbit: 25, acc: 0.8840148448944092, simple_acc: 0.8527880907058716
orbit: 26, acc: 0.9598513245582581, simple_acc: 0.9293680191040039
orbit: 27, acc: 0.8929368257522583, simple_acc: 0.8185873627662659
orbit: 28, acc: 0.8171003460884094, simple_acc: 0.5747212171554565
orbit: 30, acc: 0.8765799403190613, simple_acc: 0.7479553818702698
orbit: 31, acc: 0.9040892124176025, simple_acc: 0.8141263723373413
orbit: 32, acc: 0.8304832577705383, simple_acc: 0.7100371718406677
orbit: 34, acc: 0.9263940453529358, simple_acc: 0.5724906921386719
orbit: 38, acc: 0.9695167541503906, simple_acc: 0.5814126133918762
orbit: 39, acc: 0.9115241765975952, simple_acc: 0.6460966467857361
orbit: 40, acc: 0.8639405369758606, simple_acc: 0.7189590930938721
orbit: 41, acc: 0.9204460978507996, simple_acc: 0.8810408711433411
orbit: 43, acc: 0.8877323269844055, simple_acc: 0.6631970405578613
orbit: 44, acc: 0.8386617302894592, simple_acc: 0.5955390334129333
orbit: 45, acc: 0.8877323269844055, simple_acc: 0.715985119342804
orbit: 46, acc: 0.9301115274429321, simple_acc: 0.6007434725761414
orbit: 50, acc: 0.9353159666061401, simple_acc: 0.5211895704269409
orbit: 53, acc: 0.9152416586875916, simple_acc: 0.6364312171936035
orbit: 54, acc: 0.9130111336708069, simple_acc: 0.8513011336326599
orbit: 55, acc: 0.9553903341293335, simple_acc: 0.5018587112426758
orbit: 56, acc: 0.9040892124176025, simple_acc: 0.5330855250358582
orbit: 57, acc: 0.9866170883178711, simple_acc: 0.6788104176521301
orbit: 58, acc: 0.9033457040786743, simple_acc: 0.5836431384086609
orbit: 61, acc: 0.9211896061897278, simple_acc: 0.8698884844779968
orbit: 62, acc: 0.9197025895118713, simple_acc: 0.6356877088546753
orbit: 63, acc: 0.8684014678001404, simple_acc: 0.8014869689941406
orbit: 64, acc: 0.8617100119590759, simple_acc: 0.732342004776001
orbit: 65, acc: 0.8453531861305237, simple_acc: 0.7791821360588074
orbit: 68, acc: 0.8877323269844055, simple_acc: 0.8394051790237427
orbit: 69, acc: 0.9739776849746704, simple_acc: 0.9635687470436096
orbit: 70, acc: 0.9546468257904053, simple_acc: 0.9382899403572083
orbit: 71, acc: 0.967286229133606, simple_acc: 0.9628252983093262
mean acc: 0.9052914634664008
