orbit: 2, acc: 0.9643122553825378, simple_acc: 0.9464684128761292
orbit: 3, acc: 0.9137546420097351, simple_acc: 0.6892193555831909
orbit: 5, acc: 0.9011152386665344, simple_acc: 0.7063196897506714
orbit: 8, acc: 0.9063196778297424, simple_acc: 0.8483271598815918
orbit: 10, acc: 0.8728624582290649, simple_acc: 0.6356877088546753
orbit: 11, acc: 0.994795560836792, simple_acc: 0.8966542482376099
orbit: 12, acc: 0.8788104057312012, simple_acc: 0.6788104176521301
orbit: 13, acc: 0.8334572315216064, simple_acc: 0.7605947852134705
orbit: 14, acc: 0.927137553691864, simple_acc: 0.9256505370140076
orbit: 15, acc: 0.8334572315216064, simple_acc: 0.8260223269462585
orbit: 16, acc: 0.9256505370140076, simple_acc: 0.5226765871047974
orbit: 19, acc: 0.9048327207565308, simple_acc: 0.8802974224090576
orbit: 21, acc: 0.8691449761390686, simple_acc: 0.7858735918998718
orbit: 22, acc: 0.8394051790237427, simple_acc: 0.6208178400993347
orbit: 23, acc: 0.8624535202980042, simple_acc: 0.5234200954437256
orbit: 25, acc: 0.8810408711433411, simple_acc: 0.8527880907058716
orbit: 26, acc: 0.9494423866271973, simple_acc: 0.9293680191040039
orbit: 27, acc: 0.8921933174133301, simple_acc: 0.8185873627662659
orbit: 28, acc: 0.8089219331741333, simple_acc: 0.5747212171554565
orbit: 30, acc: 0.8639405369758606, simple_acc: 0.7479553818702698
orbit: 31, acc: 0.9026022553443909, simple_acc: 0.8141263723373413
orbit: 32, acc: 0.8237918019294739, simple_acc: 0.7100371718406677
orbit: 33, acc: 0.9070631861686707, simple_acc: 0.6988847851753235
orbit: 34, acc: 0.9152416586875916, simple_acc: 0.5724906921386719
orbit: 38, acc: 0.9702602028846741, simple_acc: 0.5814126133918762
orbit: 39, acc: 0.9092936515808105, simple_acc: 0.6460966467857361
orbit: 40, acc: 0.8572490811347961, simple_acc: 0.7189590930938721
orbit: 41, acc: 0.8981412649154663, simple_acc: 0.8810408711433411
orbit: 43, acc: 0.8869888186454773, simple_acc: 0.6631970405578613
orbit: 44, acc: 0.8416357040405273, simple_acc: 0.5955390334129333
orbit: 45, acc: 0.878066897392273, simple_acc: 0.715985119342804
orbit: 46, acc: 0.9189590811729431, simple_acc: 0.6007434725761414
orbit: 50, acc: 0.9353159666061401, simple_acc: 0.5211895704269409
orbit: 52, acc: 0.9286245107650757, simple_acc: 0.927137553691864
orbit: 53, acc: 0.9144981503486633, simple_acc: 0.6364312171936035
orbit: 54, acc: 0.8869888186454773, simple_acc: 0.8513011336326599
orbit: 55, acc: 0.9553903341293335, simple_acc: 0.5018587112426758
orbit: 56, acc: 0.8996282815933228, simple_acc: 0.5330855250358582
orbit: 57, acc: 0.9858735799789429, simple_acc: 0.6788104176521301
orbit: 58, acc: 0.9040892124176025, simple_acc: 0.5836431384086609
orbit: 59, acc: 0.878066897392273, simple_acc: 0.6795539259910583
orbit: 60, acc: 0.8312267661094666, simple_acc: 0.7635687589645386
orbit: 61, acc: 0.889219343662262, simple_acc: 0.8698884844779968
orbit: 62, acc: 0.9189590811729431, simple_acc: 0.6356877088546753
orbit: 63, acc: 0.8520445823669434, simple_acc: 0.8014869689941406
orbit: 64, acc: 0.8475836515426636, simple_acc: 0.732342004776001
orbit: 65, acc: 0.8282527923583984, simple_acc: 0.7791821360588074
orbit: 68, acc: 0.859479546546936, simple_acc: 0.8394051790237427
mean acc: 0.892657986531655
