orbit: 3, acc: 0.7856638418079096, simple_acc: 0.5221238732337952
orbit: 5, acc: 0.9955156950672646, simple_acc: 0.9867256879806519
orbit: 11, acc: 0.9392857142857143, simple_acc: 0.9292035102844238
orbit: 12, acc: 0.6796985398021668, simple_acc: 0.8539823293685913
orbit: 13, acc: 0.7765174129353234, simple_acc: 0.8893805146217346
orbit: 16, acc: 0.9987315010570824, simple_acc: 0.9513274431228638
orbit: 23, acc: 0.7954134924998036, simple_acc: 0.5265486836433411
orbit: 33, acc: 0.9602029914529915, simple_acc: 0.9203540086746216
orbit: 38, acc: 0.8111026422764227, simple_acc: 0.6371681690216064
orbit: 39, acc: 0.7755252100840336, simple_acc: 0.752212405204773
orbit: 54, acc: 0.17965367965367965, simple_acc: 0.8761062026023865
orbit: 58, acc: 0.8066804846938775, simple_acc: 0.5663716793060303
orbit: 60, acc: 0.8134377038486628, simple_acc: 0.9690265655517578
orbit: 61, acc: 0.7755656108597284, simple_acc: 0.9778761267662048
orbit: 63, acc: 0.2037037037037037, simple_acc: 0.9557521939277649
orbit: 64, acc: 0.6904205607476636, simple_acc: 0.9469026327133179
orbit: 68, acc: 0.9596412556053812, simple_acc: 0.9867256879806519
mean acc: 0.761574120022436
