orbit: 2, acc: 0.9960483595352017, simple_acc: 0.8901734352111816
orbit: 5, acc: 0.9857405114630919, simple_acc: 0.573699414730072
orbit: 8, acc: 0.9417632507215173, simple_acc: 0.7601156234741211
orbit: 10, acc: 0.9630689631463146, simple_acc: 0.5838150382041931
orbit: 11, acc: 0.9861145911634511, simple_acc: 0.8872832655906677
orbit: 12, acc: 0.9408204305229477, simple_acc: 0.6979768872261047
orbit: 15, acc: 0.9779226867834462, simple_acc: 0.5708092451095581
orbit: 16, acc: 0.9820551713499756, simple_acc: 0.5794797539710999
orbit: 23, acc: 0.9252489188373731, simple_acc: 0.5289017558097839
orbit: 25, acc: 0.9623171028394675, simple_acc: 0.5982658863067627
orbit: 26, acc: 0.9276648911685409, simple_acc: 0.8020231127738953
orbit: 27, acc: 0.9412726732084449, simple_acc: 0.6589595079421997
orbit: 28, acc: 0.9137584230111636, simple_acc: 0.5289017558097839
orbit: 30, acc: 0.9752937244517573, simple_acc: 0.5794797539710999
orbit: 32, acc: 0.9611230548730547, simple_acc: 0.5722543597221375
orbit: 33, acc: 0.9824512012012012, simple_acc: 0.5722543597221375
orbit: 34, acc: 0.990301724137931, simple_acc: 0.5028901696205139
orbit: 38, acc: 0.9899090948632073, simple_acc: 0.599711000919342
orbit: 39, acc: 0.9528787540886113, simple_acc: 0.6589595079421997
orbit: 40, acc: 0.9088156272022552, simple_acc: 0.7456647157669067
orbit: 44, acc: 0.9281535847888125, simple_acc: 0.5216763019561768
orbit: 45, acc: 0.9813345500942144, simple_acc: 0.5534682273864746
orbit: 46, acc: 0.9877336009030477, simple_acc: 0.5158959627151489
orbit: 50, acc: 0.9864775501899078, simple_acc: 0.560693621635437
orbit: 53, acc: 0.9629731087065699, simple_acc: 0.6459537744522095
orbit: 55, acc: 0.9981276739950014, simple_acc: 0.5592485666275024
orbit: 56, acc: 0.9193305959308429, simple_acc: 0.5361271500587463
orbit: 57, acc: 0.9861911634619862, simple_acc: 0.660404622554779
orbit: 58, acc: 0.9616679949610509, simple_acc: 0.5794797539710999
orbit: 62, acc: 0.9632651179941003, simple_acc: 0.6531791687011719
mean acc: 0.962660803186483
