
class 0
orbit 61:, 0.5289691090583801
orbit 41:, 0.5106319189071655
orbit 14:, 0.4866546094417572
orbit 68:, 0.4832219183444977
orbit 70:, 0.4672805070877075
orbit 13:, 0.4586506187915802
orbit 65:, 0.45755428075790405
orbit 64:, 0.4566565454006195
orbit 63:, 0.45542973279953003
orbit 62:, 0.4541865587234497

class 1
orbit 11:, 0.22031235694885254
orbit 41:, 0.1301129162311554
orbit 14:, 0.1197601780295372
orbit 71:, 0.10375762730836868
orbit 70:, 0.10282356292009354
orbit 58:, 0.09894341975450516
orbit 2:, 0.0823097974061966
orbit 23:, 0.07891424000263214
orbit 68:, 0.06257757544517517
orbit 63:, 0.06248500943183899

class 2
orbit 57:, 0.056266479194164276
orbit 38:, 0.014435825869441032
orbit 62:, -0.01851382851600647
orbit 56:, -0.022038012742996216
orbit 41:, -0.03465805947780609
orbit 68:, -0.0379813089966774
orbit 65:, -0.05107717961072922
orbit 31:, -0.05406588315963745
orbit 8:, -0.057015687227249146
orbit 12:, -0.0641721561551094

class 3
orbit 64:, 0.19983640313148499
orbit 14:, 0.1777971386909485
orbit 40:, 0.17249451577663422
orbit 70:, 0.1645652800798416
orbit 12:, 0.1616942435503006
orbit 41:, 0.16110095381736755
orbit 38:, 0.14314520359039307
orbit 56:, 0.12021230906248093
orbit 65:, 0.11239539086818695
orbit 62:, 0.1007007360458374

class 4
orbit 41:, 0.52994704246521
orbit 61:, 0.5037458539009094
orbit 14:, 0.4876594841480255
orbit 39:, 0.4744298458099365
orbit 71:, 0.46142104268074036
orbit 70:, 0.4600491523742676
orbit 68:, 0.45991623401641846
orbit 62:, 0.45750078558921814
orbit 63:, 0.4502164423465729
orbit 69:, 0.43699371814727783

class 5
orbit 44:, 0.15084810554981232
orbit 23:, 0.14446890354156494
orbit 10:, 0.13705962896347046
orbit 3:, 0.13000568747520447
orbit 58:, 0.10631068050861359
orbit 43:, 0.08845660835504532
orbit 54:, 0.05899515375494957
orbit 28:, 0.05125734955072403
orbit 22:, 0.03671594336628914
orbit 53:, -0.002515507861971855

class 6
orbit 57:, 0.034495752304792404
orbit 54:, 0.0030605620704591274
orbit 31:, -0.02454291842877865
orbit 53:, -0.02940632961690426
orbit 56:, -0.04049549996852875
orbit 69:, -0.04116767272353172
orbit 22:, -0.04317827150225639
orbit 32:, -0.04580170661211014
orbit 28:, -0.048962779343128204
orbit 58:, -0.06984122097492218

class 7
orbit 56:, 0.08284037560224533
orbit 28:, 0.06748876720666885
orbit 22:, 0.044674016535282135
orbit 43:, 0.022975340485572815
orbit 3:, -0.002664230763912201
orbit 53:, -0.06301955133676529
orbit 44:, -0.07785578072071075
orbit 54:, -0.08477503806352615
orbit 69:, -0.0976131483912468
orbit 10:, -0.10780666768550873
