orbit: 3, acc: 0.8780427631578948, simple_acc: 0.6779661178588867
orbit: 8, acc: 0.862938596491228, simple_acc: 0.9661017060279846
orbit: 11, acc: 0.9398496240601504, simple_acc: 0.9194915294647217
orbit: 12, acc: 0.8732943469785575, simple_acc: 0.8855932354927063
orbit: 13, acc: 0.37887648413964203, simple_acc: 0.8855932354927063
orbit: 16, acc: 0.9972850678733032, simple_acc: 0.9364407062530518
orbit: 23, acc: 1.0, simple_acc: 0.6822034120559692
orbit: 33, acc: 0.9433001107419713, simple_acc: 0.9110169410705566
orbit: 34, acc: 0.6284434490481523, simple_acc: 0.5974576473236084
orbit: 38, acc: 0.7863477985429205, simple_acc: 0.6525423526763916
orbit: 39, acc: 0.8322355676094537, simple_acc: 0.7542372941970825
orbit: 46, acc: 0.6469608056219662, simple_acc: 0.5466101765632629
orbit: 53, acc: 0.8561335335158526, simple_acc: 0.7161017060279846
orbit: 54, acc: 0.22734627831715207, simple_acc: 0.8728813529014587
orbit: 56, acc: 0.856770130454341, simple_acc: 0.7245762944221497
orbit: 57, acc: 0.8160068846815834, simple_acc: 0.7033898234367371
orbit: 58, acc: 0.9879089026915114, simple_acc: 0.6822034120559692
orbit: 59, acc: 0.8553097345132743, simple_acc: 0.9576271176338196
orbit: 60, acc: 0.8053728070175439, simple_acc: 0.9661017060279846
orbit: 61, acc: 0.4623376623376623, simple_acc: 0.9788135886192322
orbit: 62, acc: 0.5102932002495322, simple_acc: 0.9703390002250671
orbit: 63, acc: 0.33278508771929827, simple_acc: 0.9661017060279846
orbit: 64, acc: 0.8502202643171806, simple_acc: 0.9618644118309021
orbit: 68, acc: 0.8308189655172413, simple_acc: 0.9830508232116699
orbit: 69, acc: 0.2808510638297872, simple_acc: 0.9957627058029175
mean acc: 0.737589165177088
