orbit: 2, acc: 0.9779829382896423, simple_acc: 0.944486141204834
orbit: 3, acc: 0.9177342057228088, simple_acc: 0.6984245777130127
orbit: 4, acc: 0.9779829382896423, simple_acc: 0.9767441749572754
orbit: 5, acc: 0.9041193127632141, simple_acc: 0.7051762938499451
orbit: 8, acc: 0.9268465638160706, simple_acc: 0.8394598364830017
orbit: 10, acc: 0.8808023929595947, simple_acc: 0.6429107189178467
orbit: 11, acc: 0.9971590638160706, simple_acc: 0.8942235708236694
orbit: 12, acc: 0.8832279443740845, simple_acc: 0.6759189963340759
orbit: 13, acc: 0.8512677550315857, simple_acc: 0.7584396004676819
orbit: 14, acc: 0.9502840638160706, simple_acc: 0.9249812364578247
orbit: 15, acc: 0.8445808291435242, simple_acc: 0.831207811832428
orbit: 16, acc: 0.9389204382896423, simple_acc: 0.5266316533088684
orbit: 19, acc: 0.9144779443740845, simple_acc: 0.8799700140953064
orbit: 21, acc: 0.8742897510528564, simple_acc: 0.7809452414512634
orbit: 22, acc: 0.8449962735176086, simple_acc: 0.6294073462486267
orbit: 23, acc: 0.8597904443740845, simple_acc: 0.5236309170722961
orbit: 25, acc: 0.8910404443740845, simple_acc: 0.8514628410339355
orbit: 26, acc: 0.9651988744735718, simple_acc: 0.92873215675354
orbit: 27, acc: 0.9012784361839294, simple_acc: 0.8124530911445618
orbit: 28, acc: 0.8289558291435242, simple_acc: 0.5791447758674622
orbit: 30, acc: 0.8658876419067383, simple_acc: 0.7486871480941772
orbit: 31, acc: 0.9194495677947998, simple_acc: 0.8139534592628479
orbit: 32, acc: 0.8364735245704651, simple_acc: 0.7029257416725159
orbit: 34, acc: 0.9225852489471436, simple_acc: 0.576894223690033
orbit: 38, acc: 0.9715909361839294, simple_acc: 0.577644407749176
orbit: 39, acc: 0.9126420617103577, simple_acc: 0.6429107189178467
orbit: 40, acc: 0.854229211807251, simple_acc: 0.7164291143417358
orbit: 41, acc: 0.9261363744735718, simple_acc: 0.8799700140953064
orbit: 42, acc: 0.9559659361839294, simple_acc: 0.9534883499145508
orbit: 43, acc: 0.8925815224647522, simple_acc: 0.6714178323745728
orbit: 44, acc: 0.8350530862808228, simple_acc: 0.5993998646736145
orbit: 45, acc: 0.876125693321228, simple_acc: 0.7149287462234497
orbit: 46, acc: 0.9232954382896423, simple_acc: 0.604651153087616
orbit: 50, acc: 0.9410511255264282, simple_acc: 0.5176293849945068
orbit: 53, acc: 0.9183238744735718, simple_acc: 0.632408082485199
orbit: 54, acc: 0.9204545617103577, simple_acc: 0.8499624729156494
orbit: 55, acc: 0.9502840638160706, simple_acc: 0.5041260123252869
orbit: 56, acc: 0.9133522510528564, simple_acc: 0.5273818373680115
orbit: 57, acc: 0.9900568127632141, simple_acc: 0.6721680164337158
orbit: 58, acc: 0.907375693321228, simple_acc: 0.5903975963592529
orbit: 61, acc: 0.9265518188476562, simple_acc: 0.8687171936035156
orbit: 62, acc: 0.923000693321228, simple_acc: 0.632408082485199
orbit: 63, acc: 0.8708592057228088, simple_acc: 0.7996999025344849
orbit: 64, acc: 0.8546445965766907, simple_acc: 0.7299324870109558
orbit: 65, acc: 0.8470063805580139, simple_acc: 0.7771943211555481
orbit: 68, acc: 0.890625, simple_acc: 0.8379594683647156
orbit: 69, acc: 0.9822443127632141, simple_acc: 0.9632408022880554
orbit: 70, acc: 0.9545454382896423, simple_acc: 0.9377344250679016
orbit: 71, acc: 0.9737215638160706, simple_acc: 0.9624906182289124
orbit: 72, acc: 0.9865056872367859, simple_acc: 0.9842460751533508
mean acc: 0.9114711153507232
