orbit: 2, acc: 0.8541945112714961, simple_acc: 0.9454131722450256
orbit: 3, acc: 0.8021921991593781, simple_acc: 0.6921910643577576
orbit: 4, acc: 0.4379127816627817, simple_acc: 0.9757391810417175
orbit: 5, acc: 0.8902601381461677, simple_acc: 0.7088703513145447
orbit: 8, acc: 0.765933303073185, simple_acc: 0.8476118445396423
orbit: 10, acc: 0.8362976930233483, simple_acc: 0.6376042366027832
orbit: 11, acc: 0.8495308268782669, simple_acc: 0.8984078764915466
orbit: 12, acc: 0.9705102509499353, simple_acc: 0.6724791526794434
orbit: 13, acc: 0.9515284985390955, simple_acc: 0.7558756470680237
orbit: 14, acc: 0.9633880229696473, simple_acc: 0.9241849780082703
orbit: 15, acc: 0.8428942569911733, simple_acc: 0.8278999328613281
orbit: 16, acc: 0.9383831487265129, simple_acc: 0.5284306406974792
orbit: 19, acc: 0.4238680098998026, simple_acc: 0.8802123069763184
orbit: 21, acc: 0.45842480696499033, simple_acc: 0.7862016558647156
orbit: 22, acc: 0.7744422740824508, simple_acc: 0.6231994032859802
orbit: 23, acc: 0.8795678841542152, simple_acc: 0.5269143581390381
orbit: 25, acc: 0.8438262742282843, simple_acc: 0.8491281270980835
orbit: 26, acc: 0.8352253181974543, simple_acc: 0.9279757142066956
orbit: 27, acc: 0.7892453122578644, simple_acc: 0.8188021183013916
orbit: 28, acc: 0.8116553736118953, simple_acc: 0.5754359364509583
orbit: 30, acc: 0.8745493784005592, simple_acc: 0.7467778325080872
orbit: 31, acc: 0.4800712846737951, simple_acc: 0.8188021183013916
orbit: 32, acc: 0.7986912168600415, simple_acc: 0.7119029760360718
orbit: 33, acc: 0.8908190423926465, simple_acc: 0.7012888789176941
orbit: 34, acc: 0.9370616854826933, simple_acc: 0.5769522190093994
orbit: 38, acc: 0.9909608507434594, simple_acc: 0.5754359364509583
orbit: 39, acc: 0.9659376326367562, simple_acc: 0.6406368613243103
orbit: 40, acc: 0.9627717895518109, simple_acc: 0.7134192585945129
orbit: 41, acc: 0.9566814063848146, simple_acc: 0.8786959648132324
orbit: 43, acc: 0.7824247296865497, simple_acc: 0.6641395092010498
orbit: 44, acc: 0.8456322716002289, simple_acc: 0.5943896770477295
orbit: 45, acc: 0.8735930735930735, simple_acc: 0.71645188331604
orbit: 46, acc: 0.9211922753988244, simple_acc: 0.6019712090492249
orbit: 50, acc: 0.9672570973635406, simple_acc: 0.5140257477760315
orbit: 52, acc: 0.9647411790268933, simple_acc: 0.9257012605667114
orbit: 53, acc: 0.9746347352600587, simple_acc: 0.6292645931243896
orbit: 54, acc: 0.9513270777479892, simple_acc: 0.8483699560165405
orbit: 55, acc: 0.9697760507679574, simple_acc: 0.5034116506576538
orbit: 56, acc: 0.8886015860347749, simple_acc: 0.5284306406974792
orbit: 57, acc: 0.8427379628158271, simple_acc: 0.6815769672393799
orbit: 58, acc: 0.8603762032237854, simple_acc: 0.5883244872093201
orbit: 59, acc: 0.9704254718755879, simple_acc: 0.6732373237609863
orbit: 60, acc: 0.9515830081867817, simple_acc: 0.7589082717895508
orbit: 61, acc: 0.9642707292707292, simple_acc: 0.8673237562179565
orbit: 62, acc: 0.9748657400094771, simple_acc: 0.6307808756828308
orbit: 63, acc: 0.9529556685322055, simple_acc: 0.7975739240646362
orbit: 64, acc: 0.9601204958869192, simple_acc: 0.7270659804344177
orbit: 65, acc: 0.9448892051631779, simple_acc: 0.7748293876647949
orbit: 66, acc: 0.9613481756338899, simple_acc: 0.9257012605667114
orbit: 67, acc: 0.961687306501548, simple_acc: 0.9279757142066956
orbit: 68, acc: 0.9572168496692522, simple_acc: 0.8362395763397217
orbit: 69, acc: 0.9856660774546039, simple_acc: 0.9628506302833557
orbit: 70, acc: 0.2699828439973486, simple_acc: 0.9370735287666321
orbit: 71, acc: 0.9803624901497242, simple_acc: 0.9620925188064575
mean acc: 0.8602683977178751
