
class 0
orbit 55:, 0.600938618183136
orbit 31:, 0.5695722103118896
orbit 38:, 0.5255504846572876
orbit 32:, 0.5055907964706421
orbit 27:, 0.5006852149963379
orbit 50:, 0.49321413040161133
orbit 8:, 0.489014208316803
orbit 34:, 0.44769829511642456
orbit 53:, 0.4325684905052185
orbit 46:, 0.43209484219551086

class 1
orbit 26:, 0.6487806439399719
orbit 46:, 0.6009191870689392
orbit 10:, 0.5821449160575867
orbit 16:, 0.579963207244873
orbit 58:, 0.5726313591003418
orbit 44:, 0.5706048607826233
orbit 23:, 0.5605729222297668
orbit 41:, 0.5457339286804199
orbit 5:, 0.5401691198348999
orbit 3:, 0.5376924872398376

class 2
orbit 57:, 0.24827520549297333
orbit 32:, 0.06645845621824265
orbit 21:, -0.06660481542348862
orbit 31:, -0.06703430414199829
orbit 8:, -0.15171438455581665
orbit 19:, -0.15458369255065918
orbit 70:, -0.16958941519260406
orbit 11:, -0.17003688216209412
orbit 25:, -0.1725243479013443
orbit 27:, -0.17445160448551178

class 3
orbit 71:, 0.4122603237628937
orbit 69:, 0.4091109037399292
orbit 56:, 0.22287669777870178
orbit 57:, 0.21442361176013947
orbit 72:, 0.12142734229564667
orbit 28:, 0.05679014325141907
orbit 14:, 0.052073147147893906
orbit 70:, 0.02061525732278824
orbit 31:, 0.011596610769629478
orbit 41:, -0.008320290595293045

class 4
orbit 55:, 0.5285011529922485
orbit 38:, 0.4243333339691162
orbit 27:, 0.39640575647354126
orbit 31:, 0.38421449065208435
orbit 50:, 0.3725999593734741
orbit 8:, 0.35829898715019226
orbit 34:, 0.34335193037986755
orbit 72:, 0.33897683024406433
orbit 32:, 0.3165249824523926
orbit 46:, 0.31613582372665405

class 5
orbit 10:, 0.7027174234390259
orbit 58:, 0.7005296945571899
orbit 23:, 0.682305634021759
orbit 44:, 0.6690590977668762
orbit 3:, 0.6613984107971191
orbit 54:, 0.6354185342788696
orbit 43:, 0.634048342704773
orbit 13:, 0.5462182760238647
orbit 22:, 0.5207363367080688
orbit 61:, 0.5088496208190918

class 6
orbit 57:, 0.5820091366767883
orbit 8:, 0.37489762902259827
orbit 32:, 0.27798157930374146
orbit 27:, 0.24444228410720825
orbit 21:, 0.21513494849205017
orbit 31:, 0.11431267112493515
orbit 11:, 0.04117482900619507
orbit 19:, -0.06730978190898895
orbit 26:, -0.21563567221164703
orbit 70:, -0.2940131425857544

class 7
orbit 56:, 0.015621880069375038
orbit 57:, -0.046672314405441284
orbit 28:, -0.06329680979251862
orbit 22:, -0.10970441997051239
orbit 43:, -0.16698268055915833
orbit 3:, -0.19390633702278137
orbit 54:, -0.2404613047838211
orbit 12:, -0.30563509464263916
orbit 64:, -0.31280580163002014
orbit 50:, -0.3160616159439087
