orbit: 2, acc: 0.9754464030265808, simple_acc: 0.9460673928260803
orbit: 3, acc: 0.8912608027458191, simple_acc: 0.6973782777786255
orbit: 5, acc: 0.8931142091751099, simple_acc: 0.7078651785850525
orbit: 8, acc: 0.9154356122016907, simple_acc: 0.8426966071128845
orbit: 10, acc: 0.8463608622550964, simple_acc: 0.6434456706047058
orbit: 11, acc: 0.9888392686843872, simple_acc: 0.898876428604126
orbit: 12, acc: 0.8789772987365723, simple_acc: 0.6764044761657715
orbit: 13, acc: 0.8456303477287292, simple_acc: 0.7588015198707581
orbit: 14, acc: 0.946807324886322, simple_acc: 0.9250936508178711
orbit: 15, acc: 0.8467397093772888, simple_acc: 0.8374531865119934
orbit: 16, acc: 0.9283279180526733, simple_acc: 0.5280898809432983
orbit: 19, acc: 0.9037743806838989, simple_acc: 0.8801498413085938
orbit: 21, acc: 0.8685606122016907, simple_acc: 0.7842696905136108
orbit: 22, acc: 0.8179789185523987, simple_acc: 0.6277153491973877
orbit: 23, acc: 0.8555464744567871, simple_acc: 0.5250936150550842
orbit: 25, acc: 0.8859171867370605, simple_acc: 0.856928825378418
orbit: 26, acc: 0.956845223903656, simple_acc: 0.9295880198478699
orbit: 27, acc: 0.8887715935707092, simple_acc: 0.8164793848991394
orbit: 28, acc: 0.8003652691841125, simple_acc: 0.5760299563407898
orbit: 30, acc: 0.8685606122016907, simple_acc: 0.7490636706352234
orbit: 31, acc: 0.9042748808860779, simple_acc: 0.8179775476455688
orbit: 32, acc: 0.80247563123703, simple_acc: 0.7086142301559448
orbit: 34, acc: 0.9120806455612183, simple_acc: 0.5775281190872192
orbit: 38, acc: 0.9702380895614624, simple_acc: 0.5782771706581116
orbit: 39, acc: 0.9109713435173035, simple_acc: 0.6434456706047058
orbit: 40, acc: 0.8557900190353394, simple_acc: 0.71685391664505
orbit: 41, acc: 0.9216315150260925, simple_acc: 0.8801498413085938
orbit: 43, acc: 0.8640963435173035, simple_acc: 0.6696628928184509
orbit: 44, acc: 0.8105384111404419, simple_acc: 0.6007490754127502
orbit: 45, acc: 0.8636093139648438, simple_acc: 0.7183520793914795
orbit: 46, acc: 0.9057629704475403, simple_acc: 0.6059924960136414
orbit: 50, acc: 0.9382440447807312, simple_acc: 0.5183520317077637
orbit: 53, acc: 0.9141910076141357, simple_acc: 0.6329588294029236
orbit: 54, acc: 0.9127029180526733, simple_acc: 0.8501872420310974
orbit: 55, acc: 0.9459415674209595, simple_acc: 0.5026217103004456
orbit: 56, acc: 0.8830762505531311, simple_acc: 0.5325842499732971
orbit: 57, acc: 0.961309552192688, simple_acc: 0.672659158706665
orbit: 58, acc: 0.8872835040092468, simple_acc: 0.5940074920654297
orbit: 61, acc: 0.9150568842887878, simple_acc: 0.8689138293266296
orbit: 62, acc: 0.918655276298523, simple_acc: 0.6329588294029236
orbit: 63, acc: 0.8609983325004578, simple_acc: 0.800000011920929
orbit: 64, acc: 0.853057324886322, simple_acc: 0.7303370833396912
orbit: 65, acc: 0.8387987017631531, simple_acc: 0.7775281071662903
orbit: 68, acc: 0.8824540376663208, simple_acc: 0.8382022380828857
orbit: 69, acc: 0.9784226417541504, simple_acc: 0.9632958769798279
orbit: 70, acc: 0.9516369104385376, simple_acc: 0.9378277063369751
orbit: 71, acc: 0.9680059552192688, simple_acc: 0.9625468254089355
mean acc: 0.896480087270128
