orbit: 3, acc: 0.9997285190715351, simple_acc: 0.5673469305038452
orbit: 5, acc: 1.0, simple_acc: 0.9918367266654968
orbit: 8, acc: 0.9423769507803123, simple_acc: 0.9714285731315613
orbit: 11, acc: 0.9244444444444445, simple_acc: 0.918367326259613
orbit: 12, acc: 0.881368706662647, simple_acc: 0.8734694123268127
orbit: 13, acc: 0.36249285305889073, simple_acc: 0.8653061389923096
orbit: 16, acc: 1.0, simple_acc: 0.9428571462631226
orbit: 33, acc: 0.9387755102040817, simple_acc: 0.9142857193946838
orbit: 34, acc: 0.6782897467828974, simple_acc: 0.5959183573722839
orbit: 38, acc: 0.8082667849748595, simple_acc: 0.6571428775787354
orbit: 39, acc: 0.820940170940171, simple_acc: 0.7346938848495483
orbit: 46, acc: 0.6742516592171204, simple_acc: 0.563265323638916
orbit: 53, acc: 0.9659704461494744, simple_acc: 0.6244897842407227
orbit: 54, acc: 0.9010933129926264, simple_acc: 0.844897985458374
orbit: 56, acc: 0.9561866704723847, simple_acc: 0.6285714507102966
orbit: 57, acc: 0.8066023045780131, simple_acc: 0.6897959113121033
orbit: 58, acc: 0.9919554455445544, simple_acc: 0.5877550840377808
orbit: 59, acc: 0.40127659574468083, simple_acc: 0.9591836929321289
orbit: 60, acc: 0.36181434599156115, simple_acc: 0.9673469662666321
orbit: 61, acc: 0.5408333333333333, simple_acc: 0.9795918464660645
orbit: 62, acc: 0.7066666666666667, simple_acc: 0.9795918464660645
orbit: 63, acc: 0.3007294429708223, simple_acc: 0.9469387531280518
orbit: 64, acc: 0.8540772532188842, simple_acc: 0.9510204195976257
orbit: 68, acc: 0.9190871369294606, simple_acc: 0.9836734533309937
orbit: 69, acc: 0.9713114754098361, simple_acc: 0.9959183931350708
mean acc: 0.7883415910455703
