orbit: 3, acc: 0.9978893058161351, simple_acc: 0.6554622054100037
orbit: 5, acc: 1.0, simple_acc: 0.9915966391563416
orbit: 8, acc: 0.9319727891156462, simple_acc: 0.970588207244873
orbit: 11, acc: 0.9444844989185291, simple_acc: 0.9201680421829224
orbit: 12, acc: 0.3971291866028708, simple_acc: 0.8781512379646301
orbit: 13, acc: 0.41249780586273477, simple_acc: 0.8865545988082886
orbit: 16, acc: 1.0, simple_acc: 0.9411764740943909
orbit: 33, acc: 0.9605504587155963, simple_acc: 0.9159663915634155
orbit: 34, acc: 0.717188075082812, simple_acc: 0.6008403301239014
orbit: 38, acc: 0.7953361834434511, simple_acc: 0.651260495185852
orbit: 39, acc: 0.6205095307917889, simple_acc: 0.7394958138465881
orbit: 46, acc: 0.6756003430531733, simple_acc: 0.5546218752861023
orbit: 53, acc: 0.9732647381293751, simple_acc: 0.7016806602478027
orbit: 54, acc: 0.36984223300970875, simple_acc: 0.8655462265014648
orbit: 55, acc: 0.9914893617021276, simple_acc: 0.9873949289321899
orbit: 56, acc: 0.9690428380187417, simple_acc: 0.6974790096282959
orbit: 57, acc: 0.8356401384083045, simple_acc: 0.7142857313156128
orbit: 58, acc: 0.9966186993787843, simple_acc: 0.6596638560295105
orbit: 59, acc: 0.7285087719298247, simple_acc: 0.9579831957817078
orbit: 60, acc: 0.7233695652173913, simple_acc: 0.9663865566253662
orbit: 61, acc: 0.863519313304721, simple_acc: 0.9789915680885315
orbit: 62, acc: 0.5380333951762523, simple_acc: 0.970588207244873
orbit: 63, acc: 0.25652173913043474, simple_acc: 0.9663865566253662
orbit: 64, acc: 0.7953544253103725, simple_acc: 0.9537814855575562
orbit: 68, acc: 0.9220085470085471, simple_acc: 0.9831932783126831
orbit: 69, acc: 0.890295358649789, simple_acc: 0.9957982897758484
mean acc: 0.781025665452966
