orbit: 3, acc: 0.9890706427330631, simple_acc: 0.640816330909729
orbit: 5, acc: 1.0, simple_acc: 0.9918367266654968
orbit: 8, acc: 0.9087635054021609, simple_acc: 0.9714285731315613
orbit: 12, acc: 0.40458245402472115, simple_acc: 0.8734694123268127
orbit: 13, acc: 0.8872924648786717, simple_acc: 0.8816326260566711
orbit: 16, acc: 0.9925788497217067, simple_acc: 0.9428571462631226
orbit: 33, acc: 0.9542222222222222, simple_acc: 0.918367326259613
orbit: 34, acc: 0.6947617720813596, simple_acc: 0.6040816307067871
orbit: 38, acc: 0.8116542994325622, simple_acc: 0.6448979377746582
orbit: 39, acc: 0.7956661587946505, simple_acc: 0.7306122183799744
orbit: 46, acc: 0.6702487158691538, simple_acc: 0.559183657169342
orbit: 53, acc: 0.951221397649969, simple_acc: 0.6857143044471741
orbit: 54, acc: 0.4353741496598639, simple_acc: 0.8571428656578064
orbit: 55, acc: 0.9931129476584022, simple_acc: 0.9877551198005676
orbit: 56, acc: 0.9633725490196079, simple_acc: 0.6938775777816772
orbit: 57, acc: 0.8077551020408164, simple_acc: 0.7142857313156128
orbit: 58, acc: 0.9867597846646297, simple_acc: 0.6448979377746582
orbit: 59, acc: 0.8417021276595745, simple_acc: 0.9591836929321289
orbit: 60, acc: 0.7600210970464134, simple_acc: 0.9673469662666321
orbit: 61, acc: 0.6625000000000001, simple_acc: 0.9795918464660645
orbit: 62, acc: 0.546218487394958, simple_acc: 0.9714285731315613
orbit: 63, acc: 0.15630885122410546, simple_acc: 0.9632652997970581
orbit: 64, acc: 0.30865522174535054, simple_acc: 0.9510204195976257
orbit: 68, acc: 0.7883817427385892, simple_acc: 0.9836734533309937
orbit: 69, acc: 0.49590163934426235, simple_acc: 0.9959183931350708
mean acc: 0.7522450473202725
