orbit: 3, acc: 1.0, simple_acc: 0.6129032373428345
orbit: 5, acc: 1.0, simple_acc: 0.9919354915618896
orbit: 11, acc: 0.9551827166168696, simple_acc: 0.9233871102333069
orbit: 12, acc: 0.4395718745354541, simple_acc: 0.875
orbit: 13, acc: 0.2561320053515683, simple_acc: 0.875
orbit: 16, acc: 1.0, simple_acc: 0.9435483813285828
orbit: 33, acc: 0.9603070175438597, simple_acc: 0.9193548560142517
orbit: 38, acc: 0.8080965909090909, simple_acc: 0.6451612710952759
orbit: 39, acc: 0.8354145854145854, simple_acc: 0.7338709831237793
orbit: 54, acc: 0.1880241090146751, simple_acc: 0.8548387289047241
orbit: 58, acc: 0.9969040247678019, simple_acc: 0.6169354915618896
orbit: 60, acc: 0.8630208333333333, simple_acc: 0.9677419066429138
orbit: 61, acc: 0.9572016460905349, simple_acc: 0.9798387289047241
orbit: 63, acc: 0.17951668584579977, simple_acc: 0.9556451439857483
orbit: 64, acc: 0.4205508474576271, simple_acc: 0.9516128897666931
orbit: 68, acc: 0.9364754098360656, simple_acc: 0.9838709831237793
orbit: 69, acc: 0.9595141700404858, simple_acc: 0.9959677457809448
mean acc: 0.750347795103397
