orbit: 3, acc: 1.0, simple_acc: 0.5755102038383484
orbit: 5, acc: 1.0, simple_acc: 0.9918367266654968
orbit: 8, acc: 0.8775510204081632, simple_acc: 0.9714285731315613
orbit: 11, acc: 0.8753333333333334, simple_acc: 0.918367326259613
orbit: 12, acc: 0.4639734700030147, simple_acc: 0.8734694123268127
orbit: 13, acc: 0.33626760563380287, simple_acc: 0.8693877458572388
orbit: 16, acc: 1.0, simple_acc: 0.9428571462631226
orbit: 33, acc: 0.939625850340136, simple_acc: 0.9142857193946838
orbit: 34, acc: 0.6270928462709284, simple_acc: 0.5959183573722839
orbit: 38, acc: 0.8030882352941178, simple_acc: 0.6530612111091614
orbit: 39, acc: 0.8217368784530387, simple_acc: 0.7387754917144775
orbit: 46, acc: 0.6663265306122449, simple_acc: 0.5714285969734192
orbit: 53, acc: 0.9650677038317488, simple_acc: 0.636734664440155
orbit: 54, acc: 0.9019832189168573, simple_acc: 0.844897985458374
orbit: 55, acc: 0.9820936639118456, simple_acc: 0.9877551198005676
orbit: 56, acc: 0.9592501447596989, simple_acc: 0.640816330909729
orbit: 57, acc: 0.7843921568627451, simple_acc: 0.6938775777816772
orbit: 58, acc: 0.9951034482758621, simple_acc: 0.5918367505073547
orbit: 59, acc: 0.9004255319148936, simple_acc: 0.9591836929321289
orbit: 60, acc: 0.7146624472573839, simple_acc: 0.9673469662666321
orbit: 61, acc: 0.8725, simple_acc: 0.9795918464660645
orbit: 62, acc: 0.7308228730822873, simple_acc: 0.9755101799964905
orbit: 63, acc: 0.8454935622317596, simple_acc: 0.9510204195976257
orbit: 64, acc: 0.7195994277539342, simple_acc: 0.9510204195976257
orbit: 68, acc: 0.8952282157676348, simple_acc: 0.9836734533309937
orbit: 69, acc: 0.9959016393442623, simple_acc: 0.9959183931350708
mean acc: 0.8335969155484495
