orbit: 2, acc: 0.9965734591141757, simple_acc: 0.8885672688484192
orbit: 3, acc: 0.8393853362187058, simple_acc: 0.6975398063659668
orbit: 4, acc: 0.9314836658290169, simple_acc: 0.9102749824523926
orbit: 5, acc: 0.9917208347588093, simple_acc: 0.5716353058815002
orbit: 8, acc: 0.7476896112173359, simple_acc: 0.7568740844726562
orbit: 10, acc: 0.9310454977121644, simple_acc: 0.586107075214386
orbit: 11, acc: 0.9864788555653156, simple_acc: 0.8871201276779175
orbit: 12, acc: 0.9623997623997623, simple_acc: 0.6960926055908203
orbit: 13, acc: 0.953553894894677, simple_acc: 0.7771345973014832
orbit: 14, acc: 0.10971983613056692, simple_acc: 0.9319826364517212
orbit: 15, acc: 0.9788221195000857, simple_acc: 0.5730825066566467
orbit: 16, acc: 0.9855975555326673, simple_acc: 0.5774240493774414
orbit: 19, acc: 0.8684316934629827, simple_acc: 0.6801736354827881
orbit: 21, acc: 0.8600471203224795, simple_acc: 0.6497828960418701
orbit: 22, acc: 0.7966847966847966, simple_acc: 0.586107075214386
orbit: 23, acc: 0.9509863225459556, simple_acc: 0.5267727971076965
orbit: 25, acc: 0.9656847410497046, simple_acc: 0.5947901606559753
orbit: 26, acc: 0.935319862672642, simple_acc: 0.8002894520759583
orbit: 27, acc: 0.8546470478673868, simple_acc: 0.6584659814834595
orbit: 28, acc: 0.9192374903384077, simple_acc: 0.5267727971076965
orbit: 30, acc: 0.986653277028187, simple_acc: 0.5774240493774414
orbit: 31, acc: 0.7615453908517665, simple_acc: 0.7018813490867615
orbit: 32, acc: 0.826495961033838, simple_acc: 0.5759768486022949
orbit: 33, acc: 0.9904886427729068, simple_acc: 0.5701881051063538
orbit: 34, acc: 0.9946131161824336, simple_acc: 0.5036179423332214
orbit: 38, acc: 0.9966554601355236, simple_acc: 0.5976845026016235
orbit: 39, acc: 0.9831626001117526, simple_acc: 0.6584659814834595
orbit: 40, acc: 0.9533870255957636, simple_acc: 0.7452966570854187
orbit: 41, acc: 0.9516020463112548, simple_acc: 0.8958032131195068
orbit: 43, acc: 0.7950718757044513, simple_acc: 0.5918958187103271
orbit: 44, acc: 0.9509399127223901, simple_acc: 0.5209840536117554
orbit: 45, acc: 0.9859705533931291, simple_acc: 0.5499276518821716
orbit: 46, acc: 0.9946409701605194, simple_acc: 0.5166425704956055
orbit: 50, acc: 0.9911877785716716, simple_acc: 0.5615050792694092
orbit: 52, acc: 0.2312693498452012, simple_acc: 0.9348769783973694
orbit: 53, acc: 0.982059011601352, simple_acc: 0.6439942121505737
orbit: 54, acc: 0.9536411411411412, simple_acc: 0.8567293882369995
orbit: 55, acc: 0.9962456468189926, simple_acc: 0.558610737323761
orbit: 56, acc: 0.9274268208520594, simple_acc: 0.5340086817741394
orbit: 57, acc: 0.8310858632892532, simple_acc: 0.6584659814834595
orbit: 58, acc: 0.9228701406120761, simple_acc: 0.5832127332687378
orbit: 60, acc: 0.9545454545454546, simple_acc: 0.7800289392471313
orbit: 61, acc: 0.959249469341984, simple_acc: 0.8813313841819763
orbit: 62, acc: 0.9824186991869919, simple_acc: 0.6526772975921631
orbit: 63, acc: 0.955134148054502, simple_acc: 0.8176555633544922
orbit: 64, acc: 0.9613971411928126, simple_acc: 0.7510854005813599
orbit: 65, acc: 0.9459208009015385, simple_acc: 0.8002894520759583
orbit: 66, acc: 0.15273477812177502, simple_acc: 0.9348769783973694
orbit: 67, acc: 0.10708634330925353, simple_acc: 0.9348769783973694
orbit: 68, acc: 0.9495262267343485, simple_acc: 0.855282187461853
orbit: 69, acc: 0.2757996001999, simple_acc: 0.9652677178382874
orbit: 70, acc: 0.36972631887886126, simple_acc: 0.9392185211181641
orbit: 71, acc: 0.06222222222222222, simple_acc: 0.9638205766677856
orbit: 72, acc: 0.16494845360824742, simple_acc: 0.9826338887214661
mean acc: 0.8224672545342817
