orbit: 3, acc: 0.9908587257617728, simple_acc: 0.6153846383094788
orbit: 5, acc: 0.9972677595628416, simple_acc: 0.9878542423248291
orbit: 8, acc: 0.9367154811715481, simple_acc: 0.9676113128662109
orbit: 11, acc: 0.9482917820867961, simple_acc: 0.9230769276618958
orbit: 12, acc: 0.8590203106332137, simple_acc: 0.8744939565658569
orbit: 13, acc: 0.34796893667861406, simple_acc: 0.8744939565658569
orbit: 16, acc: 1.0, simple_acc: 0.9392712712287903
orbit: 23, acc: 1.0, simple_acc: 0.6194332242012024
orbit: 33, acc: 0.9620733249051834, simple_acc: 0.9149797558784485
orbit: 34, acc: 0.6496723996723998, simple_acc: 0.5991902947425842
orbit: 38, acc: 0.7944532717030189, simple_acc: 0.6518218517303467
orbit: 39, acc: 0.8264691109994977, simple_acc: 0.7327935099601746
orbit: 46, acc: 0.6706412294647588, simple_acc: 0.5506072640419006
orbit: 53, acc: 0.9733749814071099, simple_acc: 0.6720647811889648
orbit: 54, acc: 0.9225908372827805, simple_acc: 0.8542510271072388
orbit: 56, acc: 0.9653428528930537, simple_acc: 0.6720647811889648
orbit: 57, acc: 0.8265845070422535, simple_acc: 0.7125505805015564
orbit: 58, acc: 0.9890835766930887, simple_acc: 0.6194332242012024
orbit: 59, acc: 0.8679324894514768, simple_acc: 0.9595141410827637
orbit: 60, acc: 0.6286610878661087, simple_acc: 0.9676113128662109
orbit: 61, acc: 0.543801652892562, simple_acc: 0.9797570705413818
orbit: 62, acc: 0.6244047619047619, simple_acc: 0.9716598987579346
orbit: 63, acc: 0.35053929121725735, simple_acc: 0.9554656147956848
orbit: 64, acc: 0.4042553191489362, simple_acc: 0.9514170289039612
orbit: 68, acc: 0.8899176954732511, simple_acc: 0.9838056564331055
orbit: 69, acc: 0.991869918699187, simple_acc: 0.9959514141082764
mean acc: 0.8062227424850567
