orbit: 2, acc: 0.9789243936538696, simple_acc: 0.9464684128761292
orbit: 3, acc: 0.9156976938247681, simple_acc: 0.6892193555831909
orbit: 4, acc: 0.9752907156944275, simple_acc: 0.9739776849746704
orbit: 5, acc: 0.9251453280448914, simple_acc: 0.7063196897506714
orbit: 8, acc: 0.930232584476471, simple_acc: 0.8483271598815918
orbit: 10, acc: 0.8880813717842102, simple_acc: 0.6356877088546753
orbit: 11, acc: 0.9970930218696594, simple_acc: 0.8966542482376099
orbit: 12, acc: 0.898982584476471, simple_acc: 0.6788104176521301
orbit: 13, acc: 0.8575581312179565, simple_acc: 0.7605947852134705
orbit: 14, acc: 0.9498546719551086, simple_acc: 0.9256505370140076
orbit: 15, acc: 0.8553779125213623, simple_acc: 0.8260223269462585
orbit: 16, acc: 0.9425871968269348, simple_acc: 0.5226765871047974
orbit: 19, acc: 0.9120639562606812, simple_acc: 0.8802974224090576
orbit: 21, acc: 0.8829941749572754, simple_acc: 0.7858735918998718
orbit: 22, acc: 0.8524709343910217, simple_acc: 0.6208178400993347
orbit: 23, acc: 0.875, simple_acc: 0.5234200954437256
orbit: 25, acc: 0.8902616500854492, simple_acc: 0.8527880907058716
orbit: 26, acc: 0.9643895626068115, simple_acc: 0.9293680191040039
orbit: 27, acc: 0.90625, simple_acc: 0.8185873627662659
orbit: 28, acc: 0.8335756063461304, simple_acc: 0.5747212171554565
orbit: 30, acc: 0.8866279125213623, simple_acc: 0.7479553818702698
orbit: 31, acc: 0.9069767594337463, simple_acc: 0.8141263723373413
orbit: 32, acc: 0.8452034592628479, simple_acc: 0.7100371718406677
orbit: 34, acc: 0.9316860437393188, simple_acc: 0.5724906921386719
orbit: 38, acc: 0.9709302186965942, simple_acc: 0.5814126133918762
orbit: 39, acc: 0.9164243936538696, simple_acc: 0.6460966467857361
orbit: 40, acc: 0.8779069781303406, simple_acc: 0.7189590930938721
orbit: 41, acc: 0.9273256063461304, simple_acc: 0.8810408711433411
orbit: 42, acc: 0.9491279125213623, simple_acc: 0.9479553699493408
orbit: 43, acc: 0.8902616500854492, simple_acc: 0.6631970405578613
orbit: 44, acc: 0.8452034592628479, simple_acc: 0.5955390334129333
orbit: 45, acc: 0.8931686282157898, simple_acc: 0.715985119342804
orbit: 46, acc: 0.9418604373931885, simple_acc: 0.6007434725761414
orbit: 50, acc: 0.9375, simple_acc: 0.5211895704269409
orbit: 53, acc: 0.9178779125213623, simple_acc: 0.6364312171936035
orbit: 54, acc: 0.9178779125213623, simple_acc: 0.8513011336326599
orbit: 55, acc: 0.9593023061752319, simple_acc: 0.5018587112426758
orbit: 56, acc: 0.9098837375640869, simple_acc: 0.5330855250358582
orbit: 57, acc: 0.989098846912384, simple_acc: 0.6788104176521301
orbit: 58, acc: 0.9047965407371521, simple_acc: 0.5836431384086609
orbit: 61, acc: 0.9236918687820435, simple_acc: 0.8698884844779968
orbit: 62, acc: 0.9229651093482971, simple_acc: 0.6356877088546753
orbit: 63, acc: 0.8720930218696594, simple_acc: 0.8014869689941406
orbit: 64, acc: 0.8757267594337463, simple_acc: 0.732342004776001
orbit: 65, acc: 0.8553779125213623, simple_acc: 0.7791821360588074
orbit: 68, acc: 0.8909883499145508, simple_acc: 0.8394051790237427
orbit: 69, acc: 0.9847383499145508, simple_acc: 0.9635687470436096
orbit: 70, acc: 0.9607558250427246, simple_acc: 0.9382899403572083
orbit: 71, acc: 0.976017415523529, simple_acc: 0.9628252983093262
orbit: 72, acc: 0.9869186282157898, simple_acc: 0.9843866229057312
mean acc: 0.9160029089450836
