orbit: 2, acc: 1.0, simple_acc: 0.8887283205986023
orbit: 3, acc: 0.9747859416105862, simple_acc: 0.6950867176055908
orbit: 4, acc: 1.0, simple_acc: 0.910404622554779
orbit: 5, acc: 0.9953373396411371, simple_acc: 0.5708092451095581
orbit: 8, acc: 0.996717102871683, simple_acc: 0.7572254538536072
orbit: 10, acc: 0.9768547167216722, simple_acc: 0.5838150382041931
orbit: 12, acc: 0.9593558585259829, simple_acc: 0.6965317726135254
orbit: 13, acc: 0.9287524742915078, simple_acc: 0.7774566411972046
orbit: 14, acc: 0.30450272142503704, simple_acc: 0.9320809245109558
orbit: 15, acc: 0.9885871972200456, simple_acc: 0.5693641901016235
orbit: 16, acc: 0.9886472602739727, simple_acc: 0.5780346989631653
orbit: 19, acc: 0.9820253432093071, simple_acc: 0.6806358098983765
orbit: 21, acc: 0.9845106180171759, simple_acc: 0.6488439440727234
orbit: 22, acc: 0.9139937431243126, simple_acc: 0.5838150382041931
orbit: 23, acc: 0.9616516453573675, simple_acc: 0.5303468108177185
orbit: 25, acc: 0.9934726074895976, simple_acc: 0.5953757166862488
orbit: 26, acc: 0.9982734264636635, simple_acc: 0.8005780577659607
orbit: 27, acc: 0.9702044790652387, simple_acc: 0.6575144529342651
orbit: 28, acc: 0.9547432404108153, simple_acc: 0.5303468108177185
orbit: 31, acc: 0.9822301907465512, simple_acc: 0.7008670568466187
orbit: 32, acc: 0.9711394527273817, simple_acc: 0.5765895843505859
orbit: 34, acc: 0.998421250469866, simple_acc: 0.5014451146125793
orbit: 38, acc: 0.9930403503284329, simple_acc: 0.5982658863067627
orbit: 39, acc: 0.9668450787986917, simple_acc: 0.6589595079421997
orbit: 40, acc: 0.9585755813953488, simple_acc: 0.7456647157669067
orbit: 41, acc: 0.947334229390681, simple_acc: 0.8959537744522095
orbit: 45, acc: 0.9928348988530775, simple_acc: 0.5505780577659607
orbit: 46, acc: 0.998913188871054, simple_acc: 0.5144508481025696
orbit: 50, acc: 0.9950331125827815, simple_acc: 0.5635837912559509
orbit: 53, acc: 0.9762204236392139, simple_acc: 0.6445086598396301
orbit: 54, acc: 0.23508269882637506, simple_acc: 0.8569363951683044
orbit: 55, acc: 0.9999406110276837, simple_acc: 0.5621387362480164
orbit: 57, acc: 0.9989478094883375, simple_acc: 0.660404622554779
orbit: 61, acc: 0.4252099160335865, simple_acc: 0.8815028667449951
orbit: 62, acc: 0.9763643067846609, simple_acc: 0.6531791687011719
orbit: 63, acc: 0.9333249200740368, simple_acc: 0.8179190754890442
orbit: 64, acc: 0.9621645796064401, simple_acc: 0.7514451146125793
orbit: 65, acc: 0.8135431381782033, simple_acc: 0.8005780577659607
orbit: 68, acc: 0.2987668918918919, simple_acc: 0.8554913401603699
orbit: 69, acc: 0.25155938123752497, simple_acc: 0.9653179049491882
orbit: 71, acc: 0.2654872563718141, simple_acc: 0.9638728499412537
orbit: 72, acc: 0.21801470588235294, simple_acc: 0.9826589822769165
mean acc: 0.8578907068791688
