orbit: 3, acc: 0.772912859916687, simple_acc: 0.6921910643577576
orbit: 5, acc: 0.8371108174324036, simple_acc: 0.7088703513145447
orbit: 10, acc: 0.7880608439445496, simple_acc: 0.6376042366027832
orbit: 11, acc: 0.9035409092903137, simple_acc: 0.8984078764915466
orbit: 12, acc: 0.9174679517745972, simple_acc: 0.6724791526794434
orbit: 13, acc: 0.8968445062637329, simple_acc: 0.7558756470680237
orbit: 14, acc: 0.9563683271408081, simple_acc: 0.9241849780082703
orbit: 15, acc: 0.8406212329864502, simple_acc: 0.8278999328613281
orbit: 16, acc: 0.9015758037567139, simple_acc: 0.5284306406974792
orbit: 21, acc: 0.7947000861167908, simple_acc: 0.7862016558647156
orbit: 22, acc: 0.7069597244262695, simple_acc: 0.6231994032859802
orbit: 23, acc: 0.8116605877876282, simple_acc: 0.5269143581390381
orbit: 28, acc: 0.736511766910553, simple_acc: 0.5754359364509583
orbit: 30, acc: 0.8358898162841797, simple_acc: 0.7467778325080872
orbit: 32, acc: 0.7354434132575989, simple_acc: 0.7119029760360718
orbit: 34, acc: 0.8764880895614624, simple_acc: 0.5769522190093994
orbit: 38, acc: 0.9657738208770752, simple_acc: 0.5754359364509583
orbit: 39, acc: 0.9094933271408081, simple_acc: 0.6406368613243103
orbit: 40, acc: 0.9050289988517761, simple_acc: 0.7134192585945129
orbit: 41, acc: 0.9410103559494019, simple_acc: 0.8786959648132324
orbit: 43, acc: 0.7528808116912842, simple_acc: 0.6641395092010498
orbit: 44, acc: 0.7803533673286438, simple_acc: 0.5943896770477295
orbit: 45, acc: 0.8210088610649109, simple_acc: 0.71645188331604
orbit: 46, acc: 0.8569329380989075, simple_acc: 0.6019712090492249
orbit: 50, acc: 0.933779776096344, simple_acc: 0.5140257477760315
orbit: 53, acc: 0.9308035969734192, simple_acc: 0.6292645931243896
orbit: 54, acc: 0.9251183271408081, simple_acc: 0.8483699560165405
orbit: 55, acc: 0.9471726417541504, simple_acc: 0.5034116506576538
orbit: 56, acc: 0.8195207715034485, simple_acc: 0.5284306406974792
orbit: 57, acc: 0.7783310413360596, simple_acc: 0.6815769672393799
orbit: 58, acc: 0.7992215752601624, simple_acc: 0.5883244872093201
orbit: 61, acc: 0.9385111927986145, simple_acc: 0.8673237562179565
orbit: 62, acc: 0.9285714030265808, simple_acc: 0.6307808756828308
orbit: 63, acc: 0.9035409092903137, simple_acc: 0.7975739240646362
orbit: 64, acc: 0.9013087749481201, simple_acc: 0.7270659804344177
orbit: 65, acc: 0.8896710276603699, simple_acc: 0.7748293876647949
orbit: 68, acc: 0.9169337749481201, simple_acc: 0.8362395763397217
orbit: 69, acc: 0.984375, simple_acc: 0.9628506302833557
orbit: 70, acc: 0.9635416865348816, simple_acc: 0.9370735287666321
orbit: 71, acc: 0.9813988208770752, simple_acc: 0.9620925188064575
orbit: 72, acc: 0.9910714030265808, simple_acc: 0.9840788245201111
mean acc: 0.8726222180738682
