orbit: 3, acc: 0.7412392666511953, simple_acc: 0.5272108912467957
orbit: 5, acc: 1.0, simple_acc: 0.9965986609458923
orbit: 11, acc: 1.0, simple_acc: 0.9217687249183655
orbit: 12, acc: 0.6543839758125471, simple_acc: 0.8571428656578064
orbit: 13, acc: 0.2373560855263158, simple_acc: 0.8707482814788818
orbit: 16, acc: 1.0, simple_acc: 0.9693877696990967
orbit: 38, acc: 0.7433672204314407, simple_acc: 0.6292517185211182
orbit: 54, acc: 0.19635826771653542, simple_acc: 0.8639456033706665
orbit: 58, acc: 0.7617080529125086, simple_acc: 0.5272108912467957
orbit: 60, acc: 0.651056338028169, simple_acc: 0.9659863710403442
orbit: 61, acc: 0.752249134948097, simple_acc: 0.9829931855201721
orbit: 63, acc: 0.29872448979591837, simple_acc: 0.9523809552192688
orbit: 64, acc: 0.4479591836734694, simple_acc: 0.9523809552192688
orbit: 68, acc: 0.7836206896551725, simple_acc: 0.9863945841789246
orbit: 69, acc: 0.8361774744027304, simple_acc: 0.9965986609458923
mean acc: 0.6736133453036067
