orbit: 2, acc: 1.0, simple_acc: 0.914228081703186
orbit: 3, acc: 1.0, simple_acc: 0.8143289685249329
orbit: 4, acc: 1.0, simple_acc: 0.99798184633255
orbit: 5, acc: 1.0, simple_acc: 0.8375378251075745
orbit: 10, acc: 1.0, simple_acc: 0.7850655913352966
orbit: 11, acc: 1.0, simple_acc: 0.8879919052124023
orbit: 13, acc: 1.0, simple_acc: 0.6861755847930908
orbit: 14, acc: 1.0, simple_acc: 0.5913218855857849
orbit: 16, acc: 1.0, simple_acc: 0.7366296648979187
orbit: 23, acc: 1.0, simple_acc: 0.741675078868866
orbit: 34, acc: 1.0, simple_acc: 0.9868819117546082
orbit: 37, acc: 1.0, simple_acc: 0.6720484495162964
orbit: 38, acc: 1.0, simple_acc: 0.8546922206878662
orbit: 39, acc: 1.0, simple_acc: 0.7255297899246216
orbit: 40, acc: 1.0, simple_acc: 0.7780020236968994
orbit: 41, acc: 1.0, simple_acc: 0.5287588238716125
orbit: 50, acc: 1.0, simple_acc: 0.9808274507522583
orbit: 52, acc: 1.0, simple_acc: 0.5751765966415405
orbit: 54, acc: 1.0, simple_acc: 0.563067615032196
orbit: 61, acc: 1.0, simple_acc: 0.5660948753356934
orbit: 62, acc: 1.0, simple_acc: 0.8375378251075745
orbit: 63, acc: 1.0, simple_acc: 0.6690211892127991
orbit: 64, acc: 1.0, simple_acc: 0.7366296648979187
orbit: 65, acc: 1.0, simple_acc: 0.7729566097259521
orbit: 67, acc: 1.0, simple_acc: 0.5620585083961487
orbit: 68, acc: 1.0, simple_acc: 0.6377396583557129
orbit: 69, acc: 1.0, simple_acc: 0.5943491458892822
orbit: 70, acc: 1.0, simple_acc: 0.565085768699646
orbit: 71, acc: 1.0, simple_acc: 0.5116044282913208
orbit: 72, acc: 1.0, simple_acc: 0.5761856436729431
mean acc: 1.0
