orbit: 3, acc: 0.764668231278003, simple_acc: 0.6120996475219727
orbit: 5, acc: 0.9988009592326139, simple_acc: 0.9893238544464111
orbit: 8, acc: 0.9076797385620915, simple_acc: 0.9679715037345886
orbit: 12, acc: 0.999554367201426, simple_acc: 0.9395017623901367
orbit: 13, acc: 0.6226746226746227, simple_acc: 0.9217081665992737
orbit: 16, acc: 0.9957664884135472, simple_acc: 0.9395017623901367
orbit: 23, acc: 0.7713016484692786, simple_acc: 0.6156583428382874
orbit: 33, acc: 0.9129483814523184, simple_acc: 0.9039145708084106
orbit: 34, acc: 0.6794669195111672, simple_acc: 0.5978647470474243
orbit: 38, acc: 0.7514209928003032, simple_acc: 0.7224199175834656
orbit: 39, acc: 0.19714285714285715, simple_acc: 0.8220640420913696
orbit: 46, acc: 0.6482558139534884, simple_acc: 0.5409252643585205
orbit: 53, acc: 0.7656662665066026, simple_acc: 0.6975088715553284
orbit: 54, acc: 0.08745247148288975, simple_acc: 0.935943067073822
orbit: 55, acc: 0.9940047961630696, simple_acc: 0.9893238544464111
orbit: 56, acc: 0.7729030698573847, simple_acc: 0.7010676264762878
orbit: 57, acc: 0.7826442674811825, simple_acc: 0.6334519386291504
orbit: 58, acc: 0.8057652711050103, simple_acc: 0.6690391302108765
orbit: 61, acc: 0.9802867383512545, simple_acc: 0.9928825497627258
orbit: 62, acc: 0.5127272727272727, simple_acc: 0.9786477088928223
orbit: 63, acc: 0.21657509157509158, simple_acc: 0.9715302586555481
orbit: 64, acc: 0.0355072463768116, simple_acc: 0.982206404209137
mean acc: 0.6910551596508312
