orbit: 2, acc: 0.9999875165405837, simple_acc: 0.8651877045631409
orbit: 3, acc: 0.999991471069869, simple_acc: 0.7815699577331543
orbit: 4, acc: 0.9994282447112637, simple_acc: 0.9948805570602417
orbit: 5, acc: 0.9999844333748443, simple_acc: 0.7508532404899597
orbit: 8, acc: 0.9996837944664032, simple_acc: 0.9812286496162415
orbit: 10, acc: 1.0, simple_acc: 0.7201365232467651
orbit: 11, acc: 0.9999606918238994, simple_acc: 0.8191125988960266
orbit: 12, acc: 0.9999844333748443, simple_acc: 0.7508532404899597
orbit: 13, acc: 0.999975611243217, simple_acc: 0.605802059173584
orbit: 14, acc: 0.9999880164893107, simple_acc: 0.5836177468299866
orbit: 15, acc: 0.9998418972332016, simple_acc: 0.9812286496162415
orbit: 16, acc: 0.9999870775990178, simple_acc: 0.6569966077804565
orbit: 18, acc: 0.9982905982905983, simple_acc: 0.9982935190200806
orbit: 19, acc: 1.0, simple_acc: 0.8634812235832214
orbit: 21, acc: 0.9998548199767712, simple_acc: 0.979522168636322
orbit: 22, acc: 0.9999916566546523, simple_acc: 0.7747440338134766
orbit: 23, acc: 1.0, simple_acc: 0.6552901268005371
orbit: 25, acc: 0.9999511062217332, simple_acc: 0.861774742603302
orbit: 28, acc: 0.999975103321217, simple_acc: 0.7730375528335571
orbit: 30, acc: 0.9995704467353952, simple_acc: 0.9931740760803223
orbit: 33, acc: 0.9999999999999999, simple_acc: 0.7406143546104431
orbit: 34, acc: 0.9998735777496839, simple_acc: 0.9641638398170471
orbit: 37, acc: 0.999988030402777, simple_acc: 0.5819112658500671
orbit: 38, acc: 0.9999679692504805, simple_acc: 0.7610921263694763
orbit: 39, acc: 1.0, simple_acc: 0.6194539070129395
orbit: 40, acc: 0.9999856569133678, simple_acc: 0.7167235612869263
orbit: 41, acc: 1.0, simple_acc: 0.5392491221427917
orbit: 44, acc: 0.9999856042611387, simple_acc: 0.7184300422668457
orbit: 45, acc: 0.9999633296663, simple_acc: 0.861774742603302
orbit: 46, acc: 0.9998657537924553, simple_acc: 0.9778156876564026
orbit: 49, acc: 1.0, simple_acc: 0.6979522109031677
orbit: 50, acc: 0.9997860962566845, simple_acc: 0.9573378562927246
orbit: 52, acc: 1.0, simple_acc: 0.5460751056671143
orbit: 53, acc: 0.9999436692256932, simple_acc: 0.7627986073493958
orbit: 54, acc: 0.9999417337699416, simple_acc: 0.5102388858795166
orbit: 55, acc: 0.9999882587765645, simple_acc: 0.8549488186836243
orbit: 56, acc: 0.9999679692504804, simple_acc: 0.7610921263694763
orbit: 57, acc: 0.9999903145823649, simple_acc: 0.8156996369361877
orbit: 58, acc: 0.9999300200142759, simple_acc: 0.7047781348228455
orbit: 59, acc: 0.9999845040521904, simple_acc: 0.7491467595100403
orbit: 60, acc: 0.9999757187257187, simple_acc: 0.6006826162338257
orbit: 61, acc: 0.9999766573295985, simple_acc: 0.5221843123435974
orbit: 62, acc: 0.9999558128231187, simple_acc: 0.7286689281463623
orbit: 63, acc: 0.9999880572772981, simple_acc: 0.5784983038902283
orbit: 64, acc: 1.0, simple_acc: 0.6399317383766174
orbit: 65, acc: 0.9999854965264181, simple_acc: 0.7218430042266846
orbit: 66, acc: 0.9999881415425481, simple_acc: 0.5665528774261475
orbit: 67, acc: 0.9999883494693184, simple_acc: 0.5068259239196777
orbit: 68, acc: 0.9999764395438695, simple_acc: 0.552901029586792
orbit: 69, acc: 0.9999875113958513, simple_acc: 0.6296928524971008
orbit: 70, acc: 1.0, simple_acc: 0.5341296792030334
orbit: 71, acc: 1.0, simple_acc: 0.5597269535064697
orbit: 72, acc: 0.9999878056216085, simple_acc: 0.605802059173584
mean acc: 0.9999135735348409
