orbit: 2, acc: 0.8383008108348926, simple_acc: 0.9454131722450256
orbit: 3, acc: 0.8041291902945413, simple_acc: 0.6921910643577576
orbit: 4, acc: 0.733974358974359, simple_acc: 0.9757391810417175
orbit: 5, acc: 0.8858149509803922, simple_acc: 0.7088703513145447
orbit: 8, acc: 0.7702409241805286, simple_acc: 0.8476118445396423
orbit: 10, acc: 0.8362205782118319, simple_acc: 0.6376042366027832
orbit: 11, acc: 0.848611373512186, simple_acc: 0.8984078764915466
orbit: 12, acc: 0.9708521232619316, simple_acc: 0.6724791526794434
orbit: 13, acc: 0.9517434290448986, simple_acc: 0.7558756470680237
orbit: 14, acc: 0.20022149302707135, simple_acc: 0.9241849780082703
orbit: 16, acc: 0.9382193784109205, simple_acc: 0.5284306406974792
orbit: 19, acc: 0.3589714235872611, simple_acc: 0.8802123069763184
orbit: 21, acc: 0.2319668711572526, simple_acc: 0.7862016558647156
orbit: 22, acc: 0.7763368532362056, simple_acc: 0.6231994032859802
orbit: 23, acc: 0.8792035602287402, simple_acc: 0.5269143581390381
orbit: 25, acc: 0.4515389447236181, simple_acc: 0.8491281270980835
orbit: 26, acc: 0.4471620227038184, simple_acc: 0.9279757142066956
orbit: 27, acc: 0.37007593367426006, simple_acc: 0.8188021183013916
orbit: 28, acc: 0.8097190852625635, simple_acc: 0.5754359364509583
orbit: 30, acc: 0.872892793094015, simple_acc: 0.7467778325080872
orbit: 31, acc: 0.7626801487680149, simple_acc: 0.8188021183013916
orbit: 32, acc: 0.786273190964632, simple_acc: 0.7119029760360718
orbit: 33, acc: 0.8851557140897242, simple_acc: 0.7012888789176941
orbit: 34, acc: 0.9374667363730989, simple_acc: 0.5769522190093994
orbit: 38, acc: 0.9910502540937323, simple_acc: 0.5754359364509583
orbit: 39, acc: 0.9626270191995606, simple_acc: 0.6406368613243103
orbit: 40, acc: 0.9626255981197533, simple_acc: 0.7134192585945129
orbit: 41, acc: 0.9571505608283002, simple_acc: 0.8786959648132324
orbit: 43, acc: 0.7836255501613119, simple_acc: 0.6641395092010498
orbit: 44, acc: 0.845985123021171, simple_acc: 0.5943896770477295
orbit: 45, acc: 0.8747899159663866, simple_acc: 0.71645188331604
orbit: 46, acc: 0.9211299028427492, simple_acc: 0.6019712090492249
orbit: 50, acc: 0.9666082218509979, simple_acc: 0.5140257477760315
orbit: 52, acc: 0.9647244647244647, simple_acc: 0.9257012605667114
orbit: 53, acc: 0.9712617340527756, simple_acc: 0.6292645931243896
orbit: 54, acc: 0.9513806970509383, simple_acc: 0.8483699560165405
orbit: 55, acc: 0.9692564149728686, simple_acc: 0.5034116506576538
orbit: 56, acc: 0.8892405209280011, simple_acc: 0.5284306406974792
orbit: 57, acc: 0.8429842682345464, simple_acc: 0.6815769672393799
orbit: 58, acc: 0.8619781283818418, simple_acc: 0.5883244872093201
orbit: 59, acc: 0.9705770155306117, simple_acc: 0.6732373237609863
orbit: 60, acc: 0.9515861496993572, simple_acc: 0.7589082717895508
orbit: 61, acc: 0.9586713286713286, simple_acc: 0.8673237562179565
orbit: 62, acc: 0.9746707668614752, simple_acc: 0.6307808756828308
orbit: 63, acc: 0.9479678443770382, simple_acc: 0.7975739240646362
orbit: 64, acc: 0.959239949020971, simple_acc: 0.7270659804344177
orbit: 65, acc: 0.9435878682454024, simple_acc: 0.7748293876647949
orbit: 66, acc: 0.669800598372027, simple_acc: 0.9257012605667114
orbit: 67, acc: 0.9536893704850361, simple_acc: 0.9279757142066956
orbit: 68, acc: 0.9571161143010645, simple_acc: 0.8362395763397217
orbit: 69, acc: 0.982050457978467, simple_acc: 0.9628506302833557
orbit: 70, acc: 0.9559012750029243, simple_acc: 0.9370735287666321
orbit: 71, acc: 0.08846335697399528, simple_acc: 0.9620925188064575
mean acc: 0.8184436294065256
