orbit: 3, acc: 0.778136111800215, simple_acc: 0.5559105277061462
orbit: 5, acc: 0.9989247311827958, simple_acc: 0.9904153347015381
orbit: 11, acc: 0.8584722222222222, simple_acc: 0.920127809047699
orbit: 12, acc: 0.708185053380783, simple_acc: 0.8977635502815247
orbit: 13, acc: 0.336813987372511, simple_acc: 0.9073482155799866
orbit: 16, acc: 0.9916534181240064, simple_acc: 0.9456868767738342
orbit: 23, acc: 0.7849689440993788, simple_acc: 0.5591054558753967
orbit: 38, acc: 0.7641275295914471, simple_acc: 0.690095841884613
orbit: 39, acc: 0.41485714285714287, simple_acc: 0.7987220287322998
orbit: 54, acc: 0.2275355871886121, simple_acc: 0.8977635502815247
orbit: 58, acc: 0.812370867768595, simple_acc: 0.6134185194969177
orbit: 60, acc: 0.9974025974025974, simple_acc: 0.9840255379676819
orbit: 61, acc: 0.9292207792207793, simple_acc: 0.9840255379676819
orbit: 63, acc: 0.2766405779650813, simple_acc: 0.9648562073707581
orbit: 64, acc: 0.543648404575557, simple_acc: 0.9648562073707581
orbit: 68, acc: 0.00860215053763443, simple_acc: 0.9904153347015381
mean acc: 0.6519725065805848
