orbit: 2, acc: 0.9973638344226579, simple_acc: 0.8908296823501587
orbit: 4, acc: 0.9439741935483871, simple_acc: 0.9097525477409363
orbit: 5, acc: 0.9905056170050718, simple_acc: 0.5720524191856384
orbit: 8, acc: 0.9217329972481096, simple_acc: 0.7583697438240051
orbit: 10, acc: 0.9680754294510723, simple_acc: 0.5880640745162964
orbit: 11, acc: 0.9863898699285039, simple_acc: 0.8893740773200989
orbit: 12, acc: 0.9747652699645653, simple_acc: 0.6957787275314331
orbit: 13, acc: 0.9549827421605348, simple_acc: 0.7772925496101379
orbit: 14, acc: 0.9711768617021277, simple_acc: 0.9315866231918335
orbit: 15, acc: 0.9897439891987329, simple_acc: 0.5720524191856384
orbit: 16, acc: 0.9947932937623659, simple_acc: 0.5764192342758179
orbit: 19, acc: 0.9326304258523894, simple_acc: 0.6826782822608948
orbit: 21, acc: 0.932465623430028, simple_acc: 0.6491994261741638
orbit: 23, acc: 0.9671753649542001, simple_acc: 0.5254730582237244
orbit: 25, acc: 0.9589013385868321, simple_acc: 0.5953420400619507
orbit: 26, acc: 0.9437119675456389, simple_acc: 0.8020378351211548
orbit: 27, acc: 0.9152657497028358, simple_acc: 0.6593886613845825
orbit: 28, acc: 0.9248375463545743, simple_acc: 0.5298398733139038
orbit: 30, acc: 0.9816469892716176, simple_acc: 0.5793304443359375
orbit: 32, acc: 0.950683814085876, simple_acc: 0.5764192342758179
orbit: 33, acc: 0.9902455897613283, simple_acc: 0.5705968141555786
orbit: 34, acc: 0.9943634514324461, simple_acc: 0.505094587802887
orbit: 38, acc: 0.9966628511050453, simple_acc: 0.5967976450920105
orbit: 39, acc: 0.982234983995481, simple_acc: 0.6579330563545227
orbit: 40, acc: 0.9651339285714287, simple_acc: 0.7452692985534668
orbit: 41, acc: 0.9780272544357052, simple_acc: 0.896652102470398
orbit: 44, acc: 0.9685495094877626, simple_acc: 0.5181950330734253
orbit: 45, acc: 0.9843581445523193, simple_acc: 0.5502183437347412
orbit: 46, acc: 0.9955361689127261, simple_acc: 0.5181950330734253
orbit: 50, acc: 0.9920357787907457, simple_acc: 0.5604075789451599
orbit: 53, acc: 0.9836365315356912, simple_acc: 0.6433770060539246
orbit: 54, acc: 0.957070094591317, simple_acc: 0.8573508262634277
orbit: 55, acc: 0.9990895973615501, simple_acc: 0.5574963688850403
orbit: 56, acc: 0.9331215074281042, simple_acc: 0.5356622934341431
orbit: 57, acc: 0.9690949227373068, simple_acc: 0.6593886613845825
orbit: 58, acc: 0.9705420267085624, simple_acc: 0.5851528644561768
orbit: 60, acc: 0.9611174261144608, simple_acc: 0.7802037596702576
orbit: 61, acc: 0.9688913335778023, simple_acc: 0.8820960521697998
orbit: 62, acc: 0.9814797519426182, simple_acc: 0.6521106362342834
orbit: 63, acc: 0.9685551601423488, simple_acc: 0.8180494904518127
orbit: 64, acc: 0.968776916451335, simple_acc: 0.751091718673706
orbit: 65, acc: 0.9557796947577969, simple_acc: 0.800582230091095
orbit: 66, acc: 0.9641744548286605, simple_acc: 0.9344978332519531
orbit: 67, acc: 0.9790584977500866, simple_acc: 0.9344978332519531
orbit: 68, acc: 0.9699718271146843, simple_acc: 0.8558952212333679
mean acc: 0.9684073404947428
