orbit: 3, acc: 0.7764857881136952, simple_acc: 0.5951557159423828
orbit: 5, acc: 1.0, simple_acc: 0.9896193742752075
orbit: 8, acc: 0.9253968253968253, simple_acc: 0.9688581228256226
orbit: 11, acc: 0.903030303030303, simple_acc: 0.9134948253631592
orbit: 12, acc: 1.0, simple_acc: 0.9377162456512451
orbit: 13, acc: 0.5663936823632643, simple_acc: 0.9100345969200134
orbit: 16, acc: 0.9954584775086505, simple_acc: 0.9411764740943909
orbit: 23, acc: 0.783436316523819, simple_acc: 0.5986159443855286
orbit: 33, acc: 0.9188577890867967, simple_acc: 0.9065743684768677
orbit: 34, acc: 0.6972271914132379, simple_acc: 0.5951557159423828
orbit: 38, acc: 0.7423530759537175, simple_acc: 0.7024221420288086
orbit: 39, acc: 0.2724192277383767, simple_acc: 0.8131487965583801
orbit: 46, acc: 0.6463520555877245, simple_acc: 0.5432525873184204
orbit: 53, acc: 0.7647907647907648, simple_acc: 0.6851211190223694
orbit: 54, acc: 0.3113207547169812, simple_acc: 0.9169549942016602
orbit: 56, acc: 0.7642099385817979, simple_acc: 0.6885812878608704
orbit: 57, acc: 0.8029254482541679, simple_acc: 0.6470588445663452
orbit: 58, acc: 0.8011902254055193, simple_acc: 0.6505190134048462
orbit: 61, acc: 0.7144522144522144, simple_acc: 0.9896193742752075
orbit: 62, acc: 0.4544072948328268, simple_acc: 0.9757785201072693
orbit: 63, acc: 0.29496402877697847, simple_acc: 0.9619377255439758
orbit: 64, acc: 0.04298245614035087, simple_acc: 0.9861591458320618
mean acc: 0.6899388117576369
