orbit: 2, acc: 1.0, simple_acc: 0.8859649300575256
orbit: 3, acc: 1.0, simple_acc: 0.7587719559669495
orbit: 4, acc: 1.0, simple_acc: 0.9956140518188477
orbit: 5, acc: 1.0, simple_acc: 0.780701756477356
orbit: 10, acc: 1.0, simple_acc: 0.7017543911933899
orbit: 11, acc: 1.0, simple_acc: 0.8464912176132202
orbit: 12, acc: 1.0, simple_acc: 0.7456140518188477
orbit: 13, acc: 1.0, simple_acc: 0.5526315569877625
orbit: 14, acc: 1.0, simple_acc: 0.5877193212509155
orbit: 16, acc: 1.0, simple_acc: 0.6271929740905762
orbit: 23, acc: 1.0, simple_acc: 0.640350878238678
orbit: 28, acc: 1.0, simple_acc: 0.7456140518188477
orbit: 33, acc: 1.0, simple_acc: 0.7675438523292542
orbit: 34, acc: 1.0, simple_acc: 0.9736841917037964
orbit: 37, acc: 1.0, simple_acc: 0.5263158082962036
orbit: 38, acc: 1.0, simple_acc: 0.8070175647735596
orbit: 39, acc: 1.0, simple_acc: 0.5964912176132202
orbit: 40, acc: 1.0, simple_acc: 0.719298243522644
orbit: 41, acc: 1.0, simple_acc: 0.6315789222717285
orbit: 49, acc: 1.0, simple_acc: 0.6842105388641357
orbit: 52, acc: 1.0, simple_acc: 0.6052631735801697
orbit: 54, acc: 1.0, simple_acc: 0.5877193212509155
orbit: 61, acc: 1.0, simple_acc: 0.609649121761322
orbit: 62, acc: 1.0, simple_acc: 0.7938596606254578
orbit: 63, acc: 1.0, simple_acc: 0.5263158082962036
orbit: 64, acc: 1.0, simple_acc: 0.6359649300575256
orbit: 65, acc: 1.0, simple_acc: 0.7017543911933899
orbit: 67, acc: 1.0, simple_acc: 0.6315789222717285
orbit: 68, acc: 1.0, simple_acc: 0.5219298005104065
orbit: 69, acc: 1.0, simple_acc: 0.7324561476707458
orbit: 70, acc: 1.0, simple_acc: 0.6008771657943726
orbit: 71, acc: 1.0, simple_acc: 0.6666666865348816
orbit: 72, acc: 1.0, simple_acc: 0.7368420958518982
mean acc: 1.0
