
class 0
orbit 55:, 0.5888250470161438
orbit 38:, 0.5567231178283691
orbit 50:, 0.5002598762512207
orbit 21:, 0.4757194519042969
orbit 27:, 0.4724367558956146
orbit 34:, 0.46330490708351135
orbit 45:, 0.4617830514907837
orbit 53:, 0.4571445882320404
orbit 46:, 0.4561006724834442
orbit 39:, 0.40904831886291504

class 1
orbit 10:, 0.585405707359314
orbit 44:, 0.5797132849693298
orbit 58:, 0.5765570402145386
orbit 16:, 0.5715744495391846
orbit 46:, 0.5712288618087769
orbit 3:, 0.5705810785293579
orbit 41:, 0.5695765614509583
orbit 5:, 0.5673574805259705
orbit 43:, 0.56360924243927
orbit 23:, 0.5599790811538696

class 2
orbit 57:, 0.1948709487915039
orbit 27:, -0.07201296836137772
orbit 21:, -0.09395165741443634
orbit 70:, -0.15579012036323547
orbit 14:, -0.1689818948507309
orbit 71:, -0.2159220576286316
orbit 63:, -0.241470068693161
orbit 54:, -0.24818356335163116
orbit 41:, -0.26490092277526855
orbit 61:, -0.2649078369140625

class 3
orbit 56:, 0.2779596447944641
orbit 57:, 0.24350711703300476
orbit 41:, 0.051534079015254974
orbit 28:, 0.029489796608686447
orbit 27:, 0.02391199767589569
orbit 21:, 0.015174955129623413
orbit 65:, -0.057033292949199677
orbit 40:, -0.06043011695146561
orbit 69:, -0.06048659235239029
orbit 68:, -0.0641898661851883

class 4
orbit 55:, 0.5136734843254089
orbit 38:, 0.45686042308807373
orbit 27:, 0.3902580142021179
orbit 50:, 0.38112878799438477
orbit 21:, 0.3785419464111328
orbit 34:, 0.35880792140960693
orbit 46:, 0.3551625907421112
orbit 57:, 0.3477843701839447
orbit 45:, 0.3397507071495056
orbit 39:, 0.3231372535228729

class 5
orbit 58:, 0.7061933875083923
orbit 10:, 0.7029128670692444
orbit 3:, 0.687363862991333
orbit 23:, 0.6772381663322449
orbit 44:, 0.659720242023468
orbit 54:, 0.6365400552749634
orbit 43:, 0.6290247440338135
orbit 13:, 0.548139214515686
orbit 61:, 0.511493980884552
orbit 63:, 0.5090773701667786

class 6
orbit 57:, 0.567184329032898
orbit 27:, 0.20803649723529816
orbit 21:, 0.11042097210884094
orbit 70:, -0.3093555271625519
orbit 71:, -0.34893831610679626
orbit 55:, -0.3569152355194092
orbit 50:, -0.36042270064353943
orbit 68:, -0.3760983347892761
orbit 14:, -0.37812530994415283
orbit 5:, -0.4064331352710724

class 7
orbit 56:, 0.07102341949939728
orbit 57:, -0.08030920475721359
orbit 28:, -0.10035564005374908
orbit 22:, -0.13407152891159058
orbit 43:, -0.24280135333538055
orbit 3:, -0.250174343585968
orbit 54:, -0.26121851801872253
orbit 50:, -0.31021517515182495
orbit 64:, -0.31453603506088257
orbit 38:, -0.3268754184246063
