orbit: 2, acc: 1.0, simple_acc: 0.8887283205986023
orbit: 3, acc: 0.9232954382896423, simple_acc: 0.6950867176055908
orbit: 4, acc: 1.0, simple_acc: 0.910404622554779
orbit: 5, acc: 0.9801136255264282, simple_acc: 0.5708092451095581
orbit: 8, acc: 0.9801136255264282, simple_acc: 0.7572254538536072
orbit: 10, acc: 0.9158653616905212, simple_acc: 0.5838150382041931
orbit: 11, acc: 0.9985795617103577, simple_acc: 0.8872832655906677
orbit: 12, acc: 0.8817744851112366, simple_acc: 0.6965317726135254
orbit: 13, acc: 0.8566433191299438, simple_acc: 0.7774566411972046
orbit: 14, acc: 0.953125, simple_acc: 0.9320809245109558
orbit: 15, acc: 0.9758522510528564, simple_acc: 0.5693641901016235
orbit: 16, acc: 0.9786931872367859, simple_acc: 0.5780346989631653
orbit: 19, acc: 0.9616477489471436, simple_acc: 0.6806358098983765
orbit: 21, acc: 0.9627403616905212, simple_acc: 0.6488439440727234
orbit: 22, acc: 0.8956512212753296, simple_acc: 0.5838150382041931
orbit: 23, acc: 0.9144449234008789, simple_acc: 0.5303468108177185
orbit: 25, acc: 0.9801136255264282, simple_acc: 0.5953757166862488
orbit: 26, acc: 0.9943181872367859, simple_acc: 0.8005780577659607
orbit: 27, acc: 0.9318181872367859, simple_acc: 0.6575144529342651
orbit: 28, acc: 0.9158653616905212, simple_acc: 0.5303468108177185
orbit: 30, acc: 0.9758522510528564, simple_acc: 0.5765895843505859
orbit: 31, acc: 0.9630681872367859, simple_acc: 0.7008670568466187
orbit: 32, acc: 0.9439466595649719, simple_acc: 0.5765895843505859
orbit: 33, acc: 0.9786931872367859, simple_acc: 0.5693641901016235
orbit: 34, acc: 0.9801136255264282, simple_acc: 0.5014451146125793
orbit: 38, acc: 0.9701704382896423, simple_acc: 0.5982658863067627
orbit: 39, acc: 0.9119318127632141, simple_acc: 0.6589595079421997
orbit: 40, acc: 0.8684440851211548, simple_acc: 0.7456647157669067
orbit: 41, acc: 0.9205637574195862, simple_acc: 0.8959537744522095
orbit: 43, acc: 0.8959789872169495, simple_acc: 0.589595377445221
orbit: 44, acc: 0.9130244851112366, simple_acc: 0.5231214165687561
orbit: 45, acc: 0.9715909361839294, simple_acc: 0.5505780577659607
orbit: 46, acc: 0.9815340638160706, simple_acc: 0.5144508481025696
orbit: 50, acc: 0.9616477489471436, simple_acc: 0.5635837912559509
orbit: 52, acc: 0.9553102850914001, simple_acc: 0.9349710941314697
orbit: 53, acc: 0.9223120212554932, simple_acc: 0.6445086598396301
orbit: 54, acc: 0.8940122723579407, simple_acc: 0.8569363951683044
orbit: 55, acc: 0.9971590638160706, simple_acc: 0.5621387362480164
orbit: 56, acc: 0.9158653616905212, simple_acc: 0.5346820950508118
orbit: 57, acc: 0.9928977489471436, simple_acc: 0.660404622554779
orbit: 58, acc: 0.9119318127632141, simple_acc: 0.5809248685836792
orbit: 60, acc: 0.8606862425804138, simple_acc: 0.7803468108177185
orbit: 61, acc: 0.9098557829856873, simple_acc: 0.8815028667449951
orbit: 62, acc: 0.9234046936035156, simple_acc: 0.6531791687011719
orbit: 63, acc: 0.8801354765892029, simple_acc: 0.8179190754890442
orbit: 64, acc: 0.8672420978546143, simple_acc: 0.7514451146125793
orbit: 65, acc: 0.8681163191795349, simple_acc: 0.8005780577659607
orbit: 66, acc: 0.953125, simple_acc: 0.9349710941314697
orbit: 67, acc: 0.9564029574394226, simple_acc: 0.9349710941314697
orbit: 68, acc: 0.879807710647583, simple_acc: 0.8554913401603699
orbit: 69, acc: 0.982626736164093, simple_acc: 0.9653179049491882
orbit: 70, acc: 0.9564029574394226, simple_acc: 0.939306378364563
orbit: 71, acc: 0.9786931872367859, simple_acc: 0.9638728499412537
orbit: 72, acc: 0.9872159361839294, simple_acc: 0.9826589822769165
mean acc: 0.9413040622516915
