orbit: 2, acc: 0.9692423343658447, simple_acc: 0.944486141204834
orbit: 3, acc: 0.9159789681434631, simple_acc: 0.6984245777130127
orbit: 5, acc: 0.8912228345870972, simple_acc: 0.7051762938499451
orbit: 8, acc: 0.9212303161621094, simple_acc: 0.8394598364830017
orbit: 10, acc: 0.8799700140953064, simple_acc: 0.6429107189178467
orbit: 11, acc: 0.9962490797042847, simple_acc: 0.8942235708236694
orbit: 12, acc: 0.8807201981544495, simple_acc: 0.6759189963340759
orbit: 13, acc: 0.8462115526199341, simple_acc: 0.7584396004676819
orbit: 14, acc: 0.9429857730865479, simple_acc: 0.9249812364578247
orbit: 15, acc: 0.8387096524238586, simple_acc: 0.831207811832428
orbit: 16, acc: 0.9354838728904724, simple_acc: 0.5266316533088684
orbit: 19, acc: 0.9039760231971741, simple_acc: 0.8799700140953064
orbit: 21, acc: 0.8702175617218018, simple_acc: 0.7809452414512634
orbit: 22, acc: 0.8409602642059326, simple_acc: 0.6294073462486267
orbit: 23, acc: 0.8552138209342957, simple_acc: 0.5236309170722961
orbit: 25, acc: 0.8777194023132324, simple_acc: 0.8514628410339355
orbit: 26, acc: 0.9527381658554077, simple_acc: 0.92873215675354
orbit: 27, acc: 0.8949737548828125, simple_acc: 0.8124530911445618
orbit: 28, acc: 0.8237059116363525, simple_acc: 0.5791447758674622
orbit: 30, acc: 0.8552138209342957, simple_acc: 0.7486871480941772
orbit: 31, acc: 0.916729211807251, simple_acc: 0.8139534592628479
orbit: 32, acc: 0.8274568915367126, simple_acc: 0.7029257416725159
orbit: 34, acc: 0.9182295799255371, simple_acc: 0.576894223690033
orbit: 38, acc: 0.9684921503067017, simple_acc: 0.577644407749176
orbit: 39, acc: 0.9069767594337463, simple_acc: 0.6429107189178467
orbit: 40, acc: 0.8499624729156494, simple_acc: 0.7164291143417358
orbit: 41, acc: 0.9257314205169678, simple_acc: 0.8799700140953064
orbit: 43, acc: 0.8904725909233093, simple_acc: 0.6714178323745728
orbit: 44, acc: 0.8237059116363525, simple_acc: 0.5993998646736145
orbit: 45, acc: 0.8649662137031555, simple_acc: 0.7149287462234497
orbit: 46, acc: 0.9159789681434631, simple_acc: 0.604651153087616
orbit: 50, acc: 0.9377344250679016, simple_acc: 0.5176293849945068
orbit: 53, acc: 0.914478600025177, simple_acc: 0.632408082485199
orbit: 54, acc: 0.914478600025177, simple_acc: 0.8499624729156494
orbit: 55, acc: 0.9497374296188354, simple_acc: 0.5041260123252869
orbit: 56, acc: 0.9084771275520325, simple_acc: 0.5273818373680115
orbit: 57, acc: 0.9887471795082092, simple_acc: 0.6721680164337158
orbit: 58, acc: 0.9024755954742432, simple_acc: 0.5903975963592529
orbit: 61, acc: 0.9242310523986816, simple_acc: 0.8687171936035156
orbit: 62, acc: 0.9197299480438232, simple_acc: 0.632408082485199
orbit: 63, acc: 0.8657164573669434, simple_acc: 0.7996999025344849
orbit: 64, acc: 0.8439610004425049, simple_acc: 0.7299324870109558
orbit: 65, acc: 0.8327081799507141, simple_acc: 0.7771943211555481
orbit: 68, acc: 0.886721670627594, simple_acc: 0.8379594683647156
orbit: 69, acc: 0.9729932546615601, simple_acc: 0.9632408022880554
orbit: 70, acc: 0.9497374296188354, simple_acc: 0.9377344250679016
orbit: 71, acc: 0.9647411704063416, simple_acc: 0.9624906182289124
mean acc: 0.901661587522385
