orbit: 3, acc: 0.7422865013774105, simple_acc: 0.5980066657066345
orbit: 5, acc: 0.9966442953020135, simple_acc: 0.9900332093238831
orbit: 8, acc: 0.9291808873720135, simple_acc: 0.9734219312667847
orbit: 11, acc: 0.9005797101449274, simple_acc: 0.9169435501098633
orbit: 12, acc: 0.3757772370911057, simple_acc: 0.9102990031242371
orbit: 16, acc: 0.9774233637116819, simple_acc: 0.9435216188430786
orbit: 23, acc: 0.7614180478821363, simple_acc: 0.6013289093971252
orbit: 34, acc: 0.6905008472980607, simple_acc: 0.6245847344398499
orbit: 38, acc: 0.7359904880066171, simple_acc: 0.6910299062728882
orbit: 39, acc: 0.7552803129074316, simple_acc: 0.7840531468391418
orbit: 46, acc: 0.6737713820255227, simple_acc: 0.5780730843544006
orbit: 53, acc: 0.6510946654332408, simple_acc: 0.6877076625823975
orbit: 54, acc: 0.3023790213571236, simple_acc: 0.9102990031242371
orbit: 56, acc: 0.6279958137100996, simple_acc: 0.6976743936538696
orbit: 57, acc: 0.8319091183271339, simple_acc: 0.6744186282157898
orbit: 58, acc: 0.7356989457243264, simple_acc: 0.6544850468635559
orbit: 59, acc: 0.1389698736637512, simple_acc: 0.9767441749572754
orbit: 62, acc: 0.5204778156996587, simple_acc: 0.9734219312667847
orbit: 64, acc: 0.41615120274914086, simple_acc: 0.9667773842811584
mean acc: 0.671764712093863
