orbit: 2, acc: 1.0, simple_acc: 0.8887283205986023
orbit: 3, acc: 0.9243345260620117, simple_acc: 0.6950867176055908
orbit: 4, acc: 1.0, simple_acc: 0.910404622554779
orbit: 5, acc: 0.98046875, simple_acc: 0.5708092451095581
orbit: 8, acc: 0.968952476978302, simple_acc: 0.7572254538536072
orbit: 10, acc: 0.9180266261100769, simple_acc: 0.5838150382041931
orbit: 11, acc: 0.9986979365348816, simple_acc: 0.8872832655906677
orbit: 12, acc: 0.8840277791023254, simple_acc: 0.6965317726135254
orbit: 13, acc: 0.8424189686775208, simple_acc: 0.7774566411972046
orbit: 14, acc: 0.9566840529441833, simple_acc: 0.9320809245109558
orbit: 15, acc: 0.9773147702217102, simple_acc: 0.5693641901016235
orbit: 16, acc: 0.9791666865348816, simple_acc: 0.5780346989631653
orbit: 19, acc: 0.962644636631012, simple_acc: 0.6806358098983765
orbit: 21, acc: 0.9603877067565918, simple_acc: 0.6488439440727234
orbit: 22, acc: 0.8951967358589172, simple_acc: 0.5838150382041931
orbit: 23, acc: 0.9093171954154968, simple_acc: 0.5303468108177185
orbit: 25, acc: 0.976764976978302, simple_acc: 0.5953757166862488
orbit: 26, acc: 0.9947916865348816, simple_acc: 0.8005780577659607
orbit: 27, acc: 0.8628472685813904, simple_acc: 0.6575144529342651
orbit: 28, acc: 0.9193286895751953, simple_acc: 0.5303468108177185
orbit: 30, acc: 0.9778645634651184, simple_acc: 0.5765895843505859
orbit: 31, acc: 0.9600405097007751, simple_acc: 0.7008670568466187
orbit: 32, acc: 0.9273437857627869, simple_acc: 0.5765895843505859
orbit: 33, acc: 0.9791666865348816, simple_acc: 0.5693641901016235
orbit: 34, acc: 0.9791666865348816, simple_acc: 0.5014451146125793
orbit: 38, acc: 0.97265625, simple_acc: 0.5982658863067627
orbit: 39, acc: 0.9146701693534851, simple_acc: 0.6589595079421997
orbit: 40, acc: 0.858593761920929, simple_acc: 0.7456647157669067
orbit: 41, acc: 0.9210359454154968, simple_acc: 0.8959537744522095
orbit: 43, acc: 0.8981481194496155, simple_acc: 0.589595377445221
orbit: 44, acc: 0.9133680462837219, simple_acc: 0.5231214165687561
orbit: 45, acc: 0.9715566635131836, simple_acc: 0.5505780577659607
orbit: 46, acc: 0.98046875, simple_acc: 0.5144508481025696
orbit: 50, acc: 0.9642939567565918, simple_acc: 0.5635837912559509
orbit: 52, acc: 0.9462673664093018, simple_acc: 0.9349710941314697
orbit: 53, acc: 0.9219328761100769, simple_acc: 0.6445086598396301
orbit: 54, acc: 0.8846354484558105, simple_acc: 0.8569363951683044
orbit: 55, acc: 0.99609375, simple_acc: 0.5621387362480164
orbit: 56, acc: 0.9202835559844971, simple_acc: 0.5346820950508118
orbit: 57, acc: 0.9921875, simple_acc: 0.660404622554779
orbit: 58, acc: 0.9152199625968933, simple_acc: 0.5809248685836792
orbit: 60, acc: 0.8474247455596924, simple_acc: 0.7803468108177185
orbit: 61, acc: 0.8967013955116272, simple_acc: 0.8815028667449951
orbit: 62, acc: 0.9250867962837219, simple_acc: 0.6531791687011719
orbit: 63, acc: 0.854687511920929, simple_acc: 0.8179190754890442
orbit: 64, acc: 0.8565393090248108, simple_acc: 0.7514451146125793
orbit: 65, acc: 0.8478298187255859, simple_acc: 0.8005780577659607
orbit: 66, acc: 0.9529803395271301, simple_acc: 0.9349710941314697
orbit: 67, acc: 0.9574363231658936, simple_acc: 0.9349710941314697
orbit: 68, acc: 0.873466432094574, simple_acc: 0.8554913401603699
orbit: 69, acc: 0.9838252067565918, simple_acc: 0.9653179049491882
orbit: 70, acc: 0.9579861164093018, simple_acc: 0.939306378364563
orbit: 71, acc: 0.9760127067565918, simple_acc: 0.9638728499412537
orbit: 72, acc: 0.9856770634651184, simple_acc: 0.9826589822769165
mean acc: 0.9374448072027277
