orbit: 2, acc: 0.9765625, simple_acc: 0.9460673928260803
orbit: 3, acc: 0.8941761255264282, simple_acc: 0.6973782777786255
orbit: 4, acc: 0.9765625, simple_acc: 0.9752808809280396
orbit: 5, acc: 0.8920454382896423, simple_acc: 0.7078651785850525
orbit: 8, acc: 0.9147727489471436, simple_acc: 0.8426966071128845
orbit: 10, acc: 0.8496771454811096, simple_acc: 0.6434456706047058
orbit: 11, acc: 0.9879261255264282, simple_acc: 0.898876428604126
orbit: 12, acc: 0.8842458724975586, simple_acc: 0.6764044761657715
orbit: 13, acc: 0.8508651852607727, simple_acc: 0.7588015198707581
orbit: 14, acc: 0.9481534361839294, simple_acc: 0.9250936508178711
orbit: 15, acc: 0.8496771454811096, simple_acc: 0.8374531865119934
orbit: 16, acc: 0.9296875, simple_acc: 0.5280898809432983
orbit: 19, acc: 0.90625, simple_acc: 0.8801498413085938
orbit: 21, acc: 0.8709840178489685, simple_acc: 0.7842696905136108
orbit: 22, acc: 0.8226885199546814, simple_acc: 0.6277153491973877
orbit: 23, acc: 0.859142541885376, simple_acc: 0.5250936150550842
orbit: 25, acc: 0.8889721035957336, simple_acc: 0.856928825378418
orbit: 26, acc: 0.9588068127632141, simple_acc: 0.9295880198478699
orbit: 27, acc: 0.890392541885376, simple_acc: 0.8164793848991394
orbit: 28, acc: 0.8030475378036499, simple_acc: 0.5760299563407898
orbit: 30, acc: 0.8648372888565063, simple_acc: 0.7490636706352234
orbit: 31, acc: 0.9067277908325195, simple_acc: 0.8179775476455688
orbit: 32, acc: 0.8047133088111877, simple_acc: 0.7086142301559448
orbit: 34, acc: 0.913830041885376, simple_acc: 0.5775281190872192
orbit: 38, acc: 0.9708806872367859, simple_acc: 0.5782771706581116
orbit: 39, acc: 0.913830041885376, simple_acc: 0.6434456706047058
orbit: 40, acc: 0.8608083724975586, simple_acc: 0.71685391664505
orbit: 41, acc: 0.9254261255264282, simple_acc: 0.8801498413085938
orbit: 42, acc: 0.9538352489471436, simple_acc: 0.9513108730316162
orbit: 43, acc: 0.8674328327178955, simple_acc: 0.6696628928184509
orbit: 44, acc: 0.8151214122772217, simple_acc: 0.6007490754127502
orbit: 45, acc: 0.8638817071914673, simple_acc: 0.7183520793914795
orbit: 46, acc: 0.9088584780693054, simple_acc: 0.6059924960136414
orbit: 50, acc: 0.9410511255264282, simple_acc: 0.5183520317077637
orbit: 53, acc: 0.9166709780693054, simple_acc: 0.6329588294029236
orbit: 54, acc: 0.9154829382896423, simple_acc: 0.8501872420310974
orbit: 55, acc: 0.9474431872367859, simple_acc: 0.5026217103004456
orbit: 56, acc: 0.8877840638160706, simple_acc: 0.5325842499732971
orbit: 57, acc: 0.9609375, simple_acc: 0.672659158706665
orbit: 58, acc: 0.8920454382896423, simple_acc: 0.5940074920654297
orbit: 61, acc: 0.9176136255264282, simple_acc: 0.8689138293266296
orbit: 62, acc: 0.9225852489471436, simple_acc: 0.6329588294029236
orbit: 63, acc: 0.866955041885376, simple_acc: 0.800000011920929
orbit: 64, acc: 0.8553590178489685, simple_acc: 0.7303370833396912
orbit: 65, acc: 0.8428073525428772, simple_acc: 0.7775281071662903
orbit: 68, acc: 0.886131227016449, simple_acc: 0.8382022380828857
orbit: 69, acc: 0.9772727489471436, simple_acc: 0.9632958769798279
orbit: 70, acc: 0.9524147510528564, simple_acc: 0.9378277063369751
orbit: 71, acc: 0.96875, simple_acc: 0.9625468254089355
orbit: 72, acc: 0.9850852489471436, simple_acc: 0.9842696785926819
mean acc: 0.903224172592163
