orbit: 2, acc: 0.9773192022691792, simple_acc: 0.9446550607681274
orbit: 3, acc: 0.9121653103904125, simple_acc: 0.6944655179977417
orbit: 5, acc: 0.954666599193698, simple_acc: 0.7134192585945129
orbit: 8, acc: 0.9172047012393547, simple_acc: 0.8423047661781311
orbit: 10, acc: 0.9148424494352901, simple_acc: 0.6391205191612244
orbit: 11, acc: 0.9895903333375597, simple_acc: 0.8991660475730896
orbit: 12, acc: 0.9271571455446165, simple_acc: 0.6732373237609863
orbit: 16, acc: 0.9718416801292408, simple_acc: 0.5307050943374634
orbit: 23, acc: 0.9008028712501556, simple_acc: 0.5253980159759521
orbit: 30, acc: 0.9221899534837932, simple_acc: 0.7513267397880554
orbit: 32, acc: 0.9078276836158192, simple_acc: 0.7156937122344971
orbit: 34, acc: 0.9634591846342152, simple_acc: 0.5761941075325012
orbit: 38, acc: 0.9854195950488207, simple_acc: 0.5739196538925171
orbit: 39, acc: 0.9480568720379147, simple_acc: 0.6398786902427673
orbit: 40, acc: 0.9102958319958101, simple_acc: 0.7141774296760559
orbit: 45, acc: 0.9245214662672943, simple_acc: 0.7202426195144653
orbit: 46, acc: 0.9557779336452819, simple_acc: 0.603487491607666
orbit: 50, acc: 0.9723027708736077, simple_acc: 0.5155420899391174
orbit: 53, acc: 0.9502476162317983, simple_acc: 0.6292645931243896
orbit: 55, acc: 0.9812237014554736, simple_acc: 0.5041698217391968
orbit: 56, acc: 0.9314005047778562, simple_acc: 0.5291887521743774
orbit: 57, acc: 0.9931083248902398, simple_acc: 0.6793025135993958
orbit: 58, acc: 0.9397055325626755, simple_acc: 0.5913571119308472
orbit: 62, acc: 0.9535491659891098, simple_acc: 0.6292645931243896
orbit: 64, acc: 0.9119835190343547, simple_acc: 0.7278240919113159
mean acc: 0.944666397973343
