orbit: 2, acc: 1.0, simple_acc: 0.8877697587013245
orbit: 3, acc: 0.9273536801338196, simple_acc: 0.696402907371521
orbit: 4, acc: 0.9773451685905457, simple_acc: 0.9107913374900818
orbit: 5, acc: 0.9455828666687012, simple_acc: 0.5697841644287109
orbit: 8, acc: 0.9325620532035828, simple_acc: 0.7553957104682922
orbit: 10, acc: 0.9343835711479187, simple_acc: 0.5841726660728455
orbit: 11, acc: 0.9973958134651184, simple_acc: 0.8848921060562134
orbit: 12, acc: 0.9106898903846741, simple_acc: 0.6978417038917542
orbit: 13, acc: 0.9140767455101013, simple_acc: 0.7784172892570496
orbit: 14, acc: 0.959379255771637, simple_acc: 0.932374119758606
orbit: 15, acc: 0.9382898211479187, simple_acc: 0.5697841644287109
orbit: 16, acc: 0.9791666865348816, simple_acc: 0.5798560976982117
orbit: 19, acc: 0.8698129653930664, simple_acc: 0.6805755496025085
orbit: 21, acc: 0.8445540070533752, simple_acc: 0.6460431814193726
orbit: 22, acc: 0.8435152173042297, simple_acc: 0.5870503783226013
orbit: 23, acc: 0.8909025192260742, simple_acc: 0.5309352278709412
orbit: 25, acc: 0.9190217852592468, simple_acc: 0.5956834554672241
orbit: 26, acc: 0.9278731346130371, simple_acc: 0.800000011920929
orbit: 27, acc: 0.8463826179504395, simple_acc: 0.6561151146888733
orbit: 28, acc: 0.9299578666687012, simple_acc: 0.5266187191009521
orbit: 30, acc: 0.9395918846130371, simple_acc: 0.5755395889282227
orbit: 31, acc: 0.8495061993598938, simple_acc: 0.7021582722663879
orbit: 32, acc: 0.8609616756439209, simple_acc: 0.5726618766784668
orbit: 33, acc: 0.9424521923065186, simple_acc: 0.568345308303833
orbit: 34, acc: 0.951566755771637, simple_acc: 0.500719428062439
orbit: 38, acc: 0.98046875, simple_acc: 0.6000000238418579
orbit: 39, acc: 0.9393286108970642, simple_acc: 0.6604316830635071
orbit: 40, acc: 0.9099071621894836, simple_acc: 0.7467625737190247
orbit: 41, acc: 0.9612007141113281, simple_acc: 0.896402895450592
orbit: 43, acc: 0.8367486000061035, simple_acc: 0.5928057432174683
orbit: 44, acc: 0.8940260410308838, simple_acc: 0.5223021507263184
orbit: 45, acc: 0.9278731346130371, simple_acc: 0.5496402978897095
orbit: 46, acc: 0.9445369243621826, simple_acc: 0.5136690735816956
orbit: 50, acc: 0.9638049006462097, simple_acc: 0.5625899434089661
orbit: 52, acc: 0.9617201685905457, simple_acc: 0.935251772403717
orbit: 53, acc: 0.9369876980781555, simple_acc: 0.6460431814193726
orbit: 54, acc: 0.9354223608970642, simple_acc: 0.8575539588928223
orbit: 55, acc: 0.9947916865348816, simple_acc: 0.5597122311592102
orbit: 56, acc: 0.9291751980781555, simple_acc: 0.533812940120697
orbit: 57, acc: 0.9908854365348816, simple_acc: 0.6575539708137512
orbit: 58, acc: 0.933600902557373, simple_acc: 0.5798560976982117
orbit: 60, acc: 0.9132940769195557, simple_acc: 0.7812949419021606
orbit: 61, acc: 0.9526126980781555, simple_acc: 0.8820143938064575
orbit: 62, acc: 0.9427154660224915, simple_acc: 0.6546762585639954
orbit: 63, acc: 0.9239668846130371, simple_acc: 0.8187050223350525
orbit: 64, acc: 0.9099143147468567, simple_acc: 0.7525179982185364
orbit: 65, acc: 0.9122481346130371, simple_acc: 0.8014388680458069
orbit: 66, acc: 0.9567751288414001, simple_acc: 0.935251772403717
orbit: 67, acc: 0.9612007141113281, simple_acc: 0.935251772403717
orbit: 68, acc: 0.9278731346130371, simple_acc: 0.8561151027679443
orbit: 69, acc: 0.9830729365348816, simple_acc: 0.965467631816864
orbit: 70, acc: 0.9565117955207825, simple_acc: 0.9395683407783508
orbit: 71, acc: 0.9791666865348816, simple_acc: 0.9640287756919861
orbit: 72, acc: 0.9864597320556641, simple_acc: 0.9827337861061096
mean acc: 0.9329373030750839
