orbit: 2, acc: 0.9985662635581598, simple_acc: 0.8877697587013245
orbit: 3, acc: 0.9041466463533732, simple_acc: 0.6949640512466431
orbit: 4, acc: 0.9715385007389288, simple_acc: 0.9107913374900818
orbit: 5, acc: 0.993220969350667, simple_acc: 0.5712230205535889
orbit: 8, acc: 0.9452268994532814, simple_acc: 0.7568345069885254
orbit: 10, acc: 0.9579054916985952, simple_acc: 0.5827338099479675
orbit: 11, acc: 0.9933536585365854, simple_acc: 0.8848921060562134
orbit: 12, acc: 0.9439521924902041, simple_acc: 0.6992805600166321
orbit: 13, acc: 0.9058799411523526, simple_acc: 0.7798560857772827
orbit: 15, acc: 0.9843713080168777, simple_acc: 0.568345308303833
orbit: 16, acc: 0.9804276819434521, simple_acc: 0.5812949538230896
orbit: 23, acc: 0.93091093487622, simple_acc: 0.5309352278709412
orbit: 25, acc: 0.9751032702237521, simple_acc: 0.597122311592102
orbit: 26, acc: 0.9285880647999586, simple_acc: 0.800000011920929
orbit: 27, acc: 0.915589430520567, simple_acc: 0.6575539708137512
orbit: 28, acc: 0.9524240712434373, simple_acc: 0.5280575752258301
orbit: 30, acc: 0.9853766943186252, simple_acc: 0.5769784450531006
orbit: 32, acc: 0.9331310330836983, simple_acc: 0.5712230205535889
orbit: 33, acc: 0.9919428397689267, simple_acc: 0.5697841644287109
orbit: 34, acc: 0.9917850872834476, simple_acc: 0.500719428062439
orbit: 38, acc: 0.990361529027689, simple_acc: 0.6014388203620911
orbit: 39, acc: 0.955254394079556, simple_acc: 0.6618704795837402
orbit: 40, acc: 0.9247362637362637, simple_acc: 0.7482014298439026
orbit: 44, acc: 0.9306979986059942, simple_acc: 0.5223021507263184
orbit: 45, acc: 0.9870874338890004, simple_acc: 0.5510791540145874
orbit: 46, acc: 0.9923176371140172, simple_acc: 0.5136690735816956
orbit: 50, acc: 0.9890718663703105, simple_acc: 0.564028799533844
orbit: 53, acc: 0.9685532879818592, simple_acc: 0.6474820375442505
orbit: 55, acc: 0.9995376208490963, simple_acc: 0.5611510872840881
orbit: 56, acc: 0.9591614234828058, simple_acc: 0.535251796245575
orbit: 57, acc: 0.9748910505121086, simple_acc: 0.6575539708137512
orbit: 58, acc: 0.9564973765982375, simple_acc: 0.5784172415733337
orbit: 62, acc: 0.9636093371504074, simple_acc: 0.6561151146888733
orbit: 64, acc: 0.928730860229454, simple_acc: 0.7539568543434143
mean acc: 0.9618808546775854
